"Geography","2005-01-01","2005-04-01","2005-07-01","2005-10-01","2006-01-01","2006-04-01","2006-07-01","2006-10-01","2007-01-01","2007-04-01","2007-07-01","2007-10-01","2008-01-01","2008-04-01","2008-07-01","2008-10-01","2009-01-01","2009-04-01","2009-07-01","2009-10-01","2010-01-01","2010-04-01","2010-07-01","2010-10-01","2011-01-01","2011-04-01","2011-07-01","2011-10-01","2012-01-01","2012-04-01","2012-07-01","2012-10-01","2013-01-01","2013-04-01","2013-07-01","2013-10-01","2014-01-01","2014-04-01","2014-07-01","2014-10-01","2015-01-01","2015-04-01","2015-07-01","2015-10-01","2016-01-01","2016-04-01","2016-07-01","2016-10-01","2017-01-01","2017-04-01","2017-07-01","2017-10-01","2018-01-01","2018-04-01","2018-07-01","2018-10-01","2019-01-01","2019-04-01","2019-07-01","2019-10-01"
"Missouri","42031.244254912664","42032.812307002496","41726.650136462886","42732.163539067384","42152.37627885216","42874.072253197126","41267.60288716469","40937.13590923269","40744.265502183414","42026.54009864317","41622.37467248909","42671.79353360886","40580.79607181847","41901.09593145664","38789.2965591859","42391.89623557393","35568.90957969432","35263.13942217717","34869.95036065191","36133.016319011236","36582.65525577043","38149.53130653462","39124.859706409865","37402.74649875234","35735.12310121647","36517.18908101997","36441.530567685586","37532.11079616345","39483.15960893637","39565.48234365253","39098.98684692764","38657.58018364006","39607.81975007798","39381.23622309732","39184.83769884591","38650.52394923581","37940.980378587024","39481.98356986899","39798.73009201497","40482.00879015908","41393.43906737367","40914.399153930135","40881.86207306613","38839.86623908297","37617.56963505926","38121.69838194011","37509.766053883344","37469.38871257018","36449.7628411572","38181.67637437617","38292.61605973176","38525.47179507174","38654.44407946039","39345.171025031195","39873.212566281974","39977.88004327822","39791.67385761073","39803.82626130693","40262.0894845602","40217.4"
"Montana","2979.5644173652786","2841.281323010674","2802.8370363583617","2824.8089773542843","2796.464909065922","2846.8866797990445","2952.727449722846","3237.4108296303084","3428.1516026081517","3656.3054881121443","3710.138065570266","3708.6838456487553","3305.7591659413324","3172.922786201842","2853.5760914379957","2489.5716249026527","2282.1734237329542","2231.4872493777393","2277.2026356376077","2380.954616946875","2660.6672087589905","2459.165208361965","2533.383305083452","2605.2482095683117","2796.1211843572005","2816.6917861560314","2797.7604868141766","2784.7253882449954","2740.067616473499","2639.276955731672","2573.86349962588","2622.936811886329","2751.648495121169","2738.6133965519875","2835.702406584513","2894.6644143112376","3027.130628979798","3184.97959136928","3412.075862384901","3552.8443507871802","3805.7464153190717","3828.5380075434823","3813.467001084185","3559.348679890665","3358.137523477942","3012.4033472292213","2883.162856750195","2923.4050880327395","3161.870714798357","3366.783521920381","3365.487944172126","3410.6480828255994","3439.83824270466","3372.600401606426","3410.277917754669","3449.251011651168","3412.2609449203665","3410.357238841297","3458.3993769755834","3463.0"
"Nebraska","10182.027172854374","10457.062956485313","10889.934205372572","11506.590381735352","12350.66080117296","12840.848994082842","12116.830482274703","12200.382047442008","11762.09277897052","11678.398634340474","12004.763024558832","12667.472367387549","12330.984835314448","13246.05982719799","13184.32291983034","12289.209052730796","11573.74530868723","11609.675333298424","11861.470664502278","12540.291486620936","12498.087965649054","12866.085558988323","12892.320180133007","13229.378030057078","13700.317995496674","14044.647398020632","14328.523108341626","14704.790310519978","14370.44147038802","14434.459649159553","14241.264477143006","13985.476920982355","14753.124748389799","14540.966507828454","14364.167974027336","14129.624757815363","14308.419404094886","14076.870356600515","13723.415868461017","13245.917247735248","13239.786330837305","12644.37449442321","12658.06212284652","12544.854029428707","11964.270457139864","12277.089798397656","12556.260386448133","12381.457965125413","12630.972024925382","12673.888443210975","12818.321438969473","13070.401929098813","13492.722297743101","13606.64328847463","13779.021858930724","13701.173472273133","13391.918617583915","13477.038556841388","13669.80599046971","13614.2"
"Nevada","5817.0189292758105","6014.674689723958","5867.967258847087","5989.332515429437","6007.943174676976","6051.962003464594","6111.357724467375","6354.154232877637","6635.42596944859","7011.070907168409","7261.192887835679","7717.154039400371","7441.293912965227","7395.427217301968","7226.01742195292","6808.399508057803","6281.031500798656","6205.928911352917","6048.860226923338","5919.44355038283","5873.774840456246","5901.030876871968","5864.40351558692","5636.719918409587","5861.169748554546","5876.744626506385","5924.5911795364045","6165.935792544376","6688.09017540439","6585.731549542928","6676.211031203834","6448.0654673075915","6682.74456051414","6440.2780283316715","6704.0610248295825","6843.508978695004","6469.183945886359","6507.791164538166","6538.412958477378","6997.541881828886","6188.242185543199","6534.123267516066","6108.849905136147","5850.67650451072","6267.70046119581","6482.251004506971","6339.965255082528","6311.389313755634","6671.98733548808","6926.794978590016","7094.092926081186","7398.19901761543","7735.104746192322","7772.5240504240755","8255.807233650046","8436.898187462974","8646.565082602794","8735.196697388057","8800.729976227794","8800.4"
"New Hampshire","6782.750969668346","6490.390347496229","6538.099023476182","6788.008976097256","7092.277436358373","7205.324574579912","7331.0527871299955","7733.3676025654695","7374.663311040355","7698.8812662817445","7700.737033256653","7805.510543715056","7624.650587285385","7351.620871101903","7133.41360430219","7026.552355997014","6638.078469249402","6859.687975503115","7079.673685653783","7096.066293932146","7145.785384134916","7843.476443076735","7712.567547721698","7734.140838805015","7762.209314300513","8079.390819762039","7967.271565027955","8000.90734144818","7775.818272116513","7615.681046906659","7602.845325330205","7935.104937462866","8410.567901159337","8428.35233466888","8491.293764567876","8262.029219542663","7737.388431011106","7679.473036669155","7736.151253027833","7892.886238783686","8110.165622095946","8671.071190262184","9032.327161377798","9061.014225864932","9207.155875139013","9143.363885376519","8996.44899986289","9177.618250788379","9360.33397419296","9550.782059992991","9446.781785774136","9665.066376197803","9749.349126308252","9718.033058606665","10157.30856629241","9800.150747246385","10112.847482518548","10140.993281638","10175.17032342591","10151.2"
"New Jersey","61925.18109703604","59732.92358609905","58977.318806332034","60170.228060157766","62255.90754080503","62664.53631164677","62024.11227313456","65043.18589349403","61707.2457525871","63823.034721612166","65153.10942249241","69153.84794964598","71025.89344132683","71980.79435845179","69637.98940562573","62037.49426796915","57530.62957903613","55287.23373069557","54659.23583024403","55971.62718080713","61060.60864504454","58071.644513062885","56861.05190892001","54220.97549941143","53374.08639773705","51462.372849939384","49514.814673120505","50568.646766343976","49812.56405818999","48459.54879473619","47441.083402146985","45458.15852469385","48484.401070857566","47884.600945236045","47112.746600312734","47514.684373737204","48992.4389461848","50456.811523797805","50109.83551487253","50831.507379166156","48783.5842410879","48368.26447282886","48528.37048245691","47455.42125375546","55250.91117328742","53065.82258815468","52167.31722068978","50059.653034242845","51204.2915209867","52030.1517736353","51879.60433174623","51600.494153767766","52266.2483967883","52316.90880580494","53219.23760036544","53726.31961891878","53662.27721506756","53606.83752218142","55280.06480489133","54404.5"
"New Mexico","6607.114882047182","6101.4879488204715","5855.174154338264","5975.774778088764","6123.9990083966395","5861.911619352258","5592.214858056776","5503.280319872051","5092.691275489804","5053.336553378648","5004.86643742503","4414.743766493402","3505.6615753698516","3407.8890683726504","3608.0710435825667","4097.488428628549","4768.738104758097","5268.975065973611","5565.383894442222","5667.040351859256","5102.282255097961","4916.803806477409","4546.599920031987","4287.801999200319","4116.313698520591","3989.0152419032383","3976.214058376649","4095.1501319472204","4117.066709316273","4110.249980007997","3862.2716353458613","3763.310163934426","3501.737992802878","3336.353042782887","3419.1842303078765","3701.721807277089","3685.7104198320667","3844.0804798080767","4190.822135145941","3892.590227908836","4615.837281087564","4287.12825269892","4189.5142742902835","4355.731499400239","4086.2328988404633","4604.462854858057","4480.017912834866","4142.431283486605","4217.13788084766","4126.578424630147","4061.2250139944017","4173.2650939624145","4084.607980807677","4202.672147141143","4309.242990803678","4431.745957616953","4347.686173530587","4400.079872051179","4458.9732427029185","4460.4"
"New York","79176.29657104882","79618.32292646155","79838.98361106151","81659.2580124581","85373.83036759308","85104.52563431134","84583.54082306732","85807.39688845247","84515.86214664049","84316.3510484239","84623.72503719575","85685.43427364163","81597.2192257335","84149.97430220795","81676.1776815648","77802.98342855443","74639.71029181297","78567.89346942015","79846.03347318932","81323.68457517508","81568.31479100954","80662.40750758794","80012.41021940527","78562.25357971792","74823.00670713563","74881.52056279633","71541.29588664723","72817.32093177806","73444.053674939","71374.2141542185","69593.41898073757","67582.79830189054","70670.6379138646","70197.59216508956","70841.24457735723","70944.17256442303","70338.58940764546","72318.1906931302","72187.0632575532","72691.83338590333","73768.34733281756","72656.58407526434","77735.3047521276","71747.15186077883","73554.73651034538","72727.08269654229","71065.4301930211","70262.45089666528","70995.63655795592","71125.35402110736","71181.7529181297","72078.49538078519","72007.29177329445","72520.52173619792","72410.54388700431","73104.95530659208","72008.70174572001","71574.43023864787","72017.86656648616","71075.3"
"North Carolina","86564.68954622284","87963.92555584449","91647.60934208815","96330.21044077493","102959.90154076192","107664.11609023531","109201.4902418411","112852.28399427902","110733.22610193733","110187.2515407619","111008.562670654","113572.10587699908","107686.66925627356","110049.11339877776","106278.036094136","99794.00085814587","98040.49219867376","100515.70217136912","102381.97666103236","105548.8170589","104408.94245871798","100807.95361461448","100472.47526979586","102516.35594201012","101670.61221557664","105504.65044207513","101551.26837862436","99875.75608503445","97441.89358340917","93912.32309842671","92492.41335327005","92039.47060200233","99560.95147575086","100939.51374983747","102424.26384735403","100288.29108048366","98117.54884930437","97858.18743986476","97522.70909504614","98099.69425952411","101863.25384215315","101989.17568586658","101108.66249512415","97986.92842933297","100289.23079573526","98032.97447666102","97222.93992978804","97233.27679755558","98538.54128201793","99407.77788974124","99573.16777402157","101682.82851384733","100924.47830581198","101928.09419451306","102158.32443115328","101929.97362501622","100377.56402938499","100393.53918866206","101253.37864386944","101182.9"
"North Dakota","2888.216146701596","3116.96556322934","3196.8592522029053","3329.2619195046436","3380.473922362467","3452.808097165992","3359.2776375327458","3354.3861871874255","3275.3818528221","3337.710788282924","3533.628197189807","3787.872445820433","3956.7386520600135","3995.536746844486","3912.4932603000707","3520.213765182186","3176.1076446773036","3113.59342700643","3051.153322219576","3081.3913788997374","2971.5190283400807","3106.182138604429","3092.5824243867587","3134.233865206001","2939.0205286973087","3199.4161467015956","3320.9983329364136","3623.7865206001425","3606.2588235294115","3788.6876875446533","3723.097785186949","3704.569564181948","3832.4513455584656","3754.743986663491","3831.413765182186","3780.127649440343","3872.212907835199","3988.273684210526","4100.628816384853","4075.059871397951","4122.640342938795","4054.3453203143604","4011.211621814717","3895.11378899738","3777.5336984996425","3627.3068825910927","3644.1675637056437","3641.203048344844","3679.148844963086","3896.78132888783","3930.613860442962","3959.999618956894","3998.2418671112164","4041.894355798999","4065.0175756132403","4109.114741605144","4042.672541081209","4029.480447725649","4061.5713265063105","4045.6"
"Ohio","118756.70654386816","116960.70701097255","117593.82193011061","119580.45828493369","118915.23611157625","119607.54878068127","119761.0615899176","119776.11186533293","118709.54901423346","118719.582531177","119249.3522257965","118361.38597629224","114293.79820737673","114993.1343383422","111012.83816683559","100527.81296082491","89235.08964085841","89456.83036531089","90065.86484378442","94850.84907416385","94913.05687921387","96629.7916282554","98315.42247477194","100244.86778301679","102735.18668840612","102706.08948926981","104659.61523817918","106772.67390649099","102910.77323491825","102006.75335830433","99263.58982593752","97159.56132287488","101778.99252368571","101207.08205790332","103587.03227691358","105793.40265280042","109505.80392191424","114323.89875820738","115641.29953289559","114980.09076631561","111841.6066663729","109347.27435420615","107313.48046974838","107108.79672409994","106309.12542369893","109369.34809148195","109675.37035826025","107604.45246111136","107539.23460097828","108441.2477742035","109281.0531423787","110609.49078570484","111680.06704358173","111956.99211122372","114385.10321156304","114811.52768166395","113013.52144537962","113173.05436478209","113959.68209315649","113845.3"
"Oklahoma","17820.31075014706","17749.017946151227","17783.1228821168","18527.265609230042","20530.97876802097","20668.747294661564","20612.676467735113","20332.707699610946","19089.322661272847","19182.19598972147","20021.524244331846","21190.148180101343","22603.479848505176","24433.00734564143","23595.798606825527","22783.446007781138","19961.214385816453","19166.974012652092","18346.72140019195","18086.984373742274","16823.75296023777","16792.53827308284","17404.69297117677","17308.736710663463","16309.095988689489","18044.016008090734","18754.439165746484","19782.98237582688","19557.542968596816","19734.618879062138","19001.266414175294","18779.873355280135","18760.219663367767","18290.6505732655","18263.289551191425","18726.114727402197","18391.80928163796","19567.56249780704","20155.43910589158","20129.812233103894","20067.57554204807","19360.042633202964","18775.827006945237","18203.365059184118","17533.21270162331","16986.76299315797","16778.087029029626","16576.347662046832","17441.880839207028","17675.79830961497","17808.942438158534","17496.024833593052","18753.475749476274","18808.583160132508","18759.834296859684","18904.346737391774","18759.063563843512","18608.19257592801","18886.427194765794","18671.2"
"Oregon","20699.425798303608","20361.772444492955","20657.842872957466","21324.555776007237","22989.53610686666","22723.959823655983","23299.467510446553","23280.616584289637","22611.4087057191","23311.665168548087","24227.32118467008","25809.690103841836","25665.535962641883","26420.12744792317","26826.254018803796","25445.700897311963","24484.30366330922","23995.842900243235","24677.802875919926","24912.607794374457","26674.614951041534","25984.892829300235","26168.13492032556","26662.1400734377","29534.68855634901","28793.403607178498","28693.327366845457","29258.855151552954","29098.89949872147","28141.38333775103","27088.226448484475","26559.014418579274","27672.60515934889","28037.980463390297","28577.72683438319","28875.737799363855","27645.992087127357","28658.397709554698","29533.302458837476","29842.124984408132","30733.385684327055","30418.46432970563","30616.676273855555","30471.967693650993","30915.241677840844","32731.58385696021","31672.605358145196","31670.66482162904","31793.473061151304","31719.45545403518","32176.035974335784","33755.07825947986","34056.13863898591","34462.54242936884","35073.53421245479","34876.985585318704","35100.97894318324","35312.22020394162","35504.05609953849","35559.5"
"Pennsylvania","95175.36383657779","93033.2575980392","91868.01848462406","94096.80917795174","95345.39872866412","95522.10165573422","94931.98055966989","96673.17119480883","93790.91307307094","95517.10062949639","97088.256372549","98802.77486775284","96499.80228523063","97760.89440153757","95063.6742505995","89259.98330159401","84650.70411905769","85263.32983319227","85479.20746579207","88049.73495203836","86529.42297573703","85575.06046868386","86496.08280081816","85546.72132000282","84470.66717449568","84557.35162928479","83811.36521547467","84746.55712194949","84534.84701121456","84074.75259733388","82613.6194315136","82178.5301488221","86478.57920898574","87372.09589681195","88382.30319685428","89792.59259592326","90122.66032762025","94157.65499717872","95390.4079648046","95896.34511919876","95188.69990654536","92803.21039109887","91074.5223215545","89734.2472898152","91577.12545845675","92167.24655452109","90493.56977359287","89628.39223444772","90343.53898645788","89528.37170969107","90301.0302634363","90427.72292812807","91105.36198335448","92531.48796550994","93981.78557448158","93911.77120715192","93942.61086895189","93851.75889229792","94918.64448970235","94539.4"
"Rhode Island","4963.247795264907","4811.118265382267","4878.604955566108","5045.527287836646","5527.03738213147","5724.858289803948","5621.9651584017365","5422.91881147819","5384.5800691947625","4822.584875517265","4725.6876433077805","4884.600854758836","4813.875503697172","5049.728793840309","5010.558503493657","4725.293752119938","4221.025500305271","4291.619554304321","4401.252601587409","4479.418119530561","4496.049080795062","4499.725398548267","4717.459694050607","4514.999623499084","4538.676860457228","4500.11928973611","4316.259636388305","4443.092598873889","4386.941221762431","4398.714191710196","4331.840221151889","4388.779380639034","4746.1699850756395","4733.346638626959","4821.009310765891","4786.303120548131","4559.378030662778","4558.152591411708","4569.3128417339385","4752.516009768672","4818.514666576216","5102.160087511023","5088.417661624042","5136.166026728172","5213.062339732719","5091.393728376636","5052.398500780137","5038.437246455464","5054.105362594125","5048.765948714469","5039.925279831762","5088.592724374194","5151.965439929449","5184.352048707686","5203.652716912014","5151.308954616376","5165.576568753816","5159.974560748931","5167.677321755647","5161.2"
"South Carolina","31837.749098437613","31302.296940224853","31104.45524206168","32390.918423650066","32410.276069075648","32342.360262243514","32042.480805989555","32526.750037314334","32393.21509344632","33311.88301194861","34146.88653073016","34565.53662501906","32762.650834958313","33078.60697978606","32509.032870314644","30519.460635386826","27770.018793583542","28433.42826901627","29024.00050233917","30982.403647174942","30352.459931630518","31086.73807506199","31562.804914257285","31777.051396679424","32873.54717654894","33025.455478787","32704.577898681564","33497.91326544533","33614.71532936919","33117.978462007595","32354.49980259515","32151.408573469107","33156.69375285876","32432.58657566785","32833.19140727188","32709.171238274073","32554.63817055458","34113.748866527036","34222.676634006595","34575.379495574445","35644.31523788889","35702.716269850825","36198.14075447171","35550.479871927586","36570.529357150306","36542.64122391006","36170.25262123145","36630.24277185296","36770.33962942456","37424.56242567226","37717.87996822263","38089.94047521606","38554.1958697449","38295.65646982354","39121.473309420064","39710.40506431707","40318.36636895448","40456.82274810018","40802.63560027926","40886.3"
"South Dakota","3585.947054749912","3620.9848166071715","3615.0877977196474","3693.944283865224","3977.001190466376","3872.662695697338","3821.354326982531","3970.2432929091406","3980.4877490787076","4173.109351426664","4348.039897112048","4474.287754025244","4184.946433135197","4288.424049234524","4241.032678466904","4033.044391864597","3534.896949636018","3586.678801619166","3634.6727874555845","3684.3885306314255","3770.089002201209","3789.1144208018336","3974.9350816590686","3909.250039160078","4149.004748674741","4348.771643981302","4406.278339118033","4736.554440752863","4259.025042663875","4335.643244268202","4295.354122525702","4327.507940839428","4414.327554679836","4419.406738831134","4322.5148445551","4282.225722812601","4394.139949875101","4472.996436020678","4586.847640090027","4538.380170985268","4625.716312027504","4498.392356777167","4483.025672522816","4402.533516904788","4758.463802897022","4551.551614631854","4672.031584457984","4638.629492073176","4699.967097290123","4905.071440348896","5098.855228900962","5098.467833499592","5192.346652431635","5173.149058097068","5241.115429070794","5210.98467563089","5208.100732087357","5245.850261754207","5293.930335457596","5221.1"
"Tennessee","49683.357658197616","49463.37671400652","50183.09165168295","51708.75013767644","52146.26234961998","52477.45860412595","52043.37593919653","52132.054226275795","49235.066869924","49403.11467361564","49884.72106145495","51715.60923170467","50848.91370770901","51328.07041910967","51246.74116134637","47033.29768686211","42990.841627795875","44607.62807730728","44102.01486036917","45859.90267274702","44864.84410336591","44101.52492508144","44112.79343669924","44811.93109229099","45268.55078045603","45934.372836482085","47055.344774809986","47519.31349229099","48401.1970102063","50665.67791009772","47929.38932812161","48977.36090857763","51451.5341116178","50550.543117481","51478.97048773072","51224.20413811075","50485.38172421281","50868.02118393051","51355.01685993485","51535.31304581976","51983.60383409338","52643.54666666667","52241.79973072747","51741.08586666667","52738.59411248643","52781.218482519","53211.871600434315","53021.77670879479","53457.819114875136","54106.49343583063","54538.61635960912","56242.611290336594","54182.92334071662","55669.38700369164","56695.311496199785","56038.79821064061","55818.32733116179","55933.46212377851","56508.156216286654","56403.8"
"Texas","187338.9336657898","184782.12034546433","186115.06653891044","189079.83556819567","205273.71379070048","207381.12135677077","213788.4257269037","220378.98292886882","223915.32626696397","226790.6504616644","231526.8635319942","234112.037409627","216458.68127645858","216046.36240483614","206545.57570686922","196438.30939879094","184987.1889906099","193877.13291580285","199632.1444678664","208753.3360141809","215487.87758401418","216469.58918311525","219752.86908677546","220741.12542987053","224750.87191686555","231055.6419644257","225512.2438015017","223756.07082977646","216284.15476995174","215677.6751598404","213871.32581749445","226799.37678698974","237417.1331266006","246344.1639344262","249029.69055330043","239007.5059171443","226212.53140886044","222798.3566253201","216137.98882075222","212132.6054964199","229624.52461106947","218672.98632776432","224236.0187226703","227685.09880751205","212119.51600843188","220638.59110729778","224238.2003040017","221258.16020539711","228788.97896116792","229748.8747469556","232061.35095817145","233420.47612759357","238743.53457605265","239884.50161234124","242969.25761484992","246174.00059058203","244422.19078151946","245373.3602419818","251302.89830055222","250449.9"
"Utah","12126.407291139241","12461.312261331155","12698.423624336465","13145.698025316455","13792.96628501429","13818.38923315639","14313.967235606367","14680.227175173537","14936.659978766844","15372.578796243362","15625.791359738667","15703.077122090646","14920.219805634952","15325.631085340956","15863.24169538587","16359.836615761535","17033.20576888526","18444.17939077174","19258.56116292364","20049.892795426706","19757.698378113513","19514.146534912208","19862.44092445896","20251.242544712128","19762.44399510004","19919.55781461821","19824.814961208656","19170.089303389137","17881.48480522662","17139.982151082073","16312.719418538178","16460.172517762352","17323.70532298897","17636.40758513679","17759.793626786442","17379.12734993875","16988.291893834215","17363.87358105349","17329.976316864024","17586.917579420173","18077.58047856268","18159.95083054308","18123.850244181296","17923.51741282156","18015.88745773785","17679.118138015518","18065.377463454468","18083.343013474885","18566.887487137607","18676.375650469578","19185.85153123724","19711.428612494896","19634.142850142915","19786.172080032666","20130.059825234788","20114.806056349527","20393.44156798693","20663.94173621886","20898.171831768068","20753.6"
"Vermont","2924.1838307410485","2904.4330792249316","2919.3755953532295","3143.180459443161","3351.4880110138924","3434.8554153534574","3363.3236673531383","3247.593140210948","2903.323486443127","2833.8259918761164","2855.056200434639","2978.3689449191593","3214.9341259998405","3432.9321211983297","3396.685423659388","3097.872087519485","2868.9261102071932","2683.1802785331497","2768.544949879962","2959.875731889087","3189.6723970007624","3352.042807404795","3528.9488832504635","3520.552964534811","3472.4336242305635","3539.342068973364","3558.0202141337363","3709.5905881282074","3859.940410062693","3862.4554870347824","3616.9395908475467","3455.234936112596","3185.973754394748","3014.874547440522","2833.7890054500567","2795.6929866081077","2730.6708495943744","2845.0698653984005","3005.6279409254857","3018.0183936556336","3024.9718417549407","3030.667751368203","3079.748738750014","3023.048547599813","2995.9744837237877","2988.5771985117594","2938.756482608745","2946.2647270989546","3048.347263024952","3049.2719236764556","3040.469154274141","3070.0952815483165","3085.370675511156","3160.0832561526468","3163.4120344980597","3180.9436004505683","3234.832823220198","3242.341067710407","3259.946606515036","3250.7"
"Virginia","43646.58869888476","44368.571096654276","44245.48048327137","45269.5943866171","45399.39903345725","44967.91048327138","44635.78962825279","44014.070130111526","44060.62076208179","43543.192583643126","44354.24782527881","44120.59946096654","41325.323531598515","42199.043085501864","42234.85126394052","41943.9098141264","40694.2043866171","43561.096672862455","45467.88217472119","48234.06395910781","46922.14182156134","47299.47050185874","47257.843494423796","46397.999609665436","46311.61237918216","46435.598197026025","45616.03851301116","46597.18260223048","46749.3673605948","45466.09176579926","44418.702546468405","42407.17812267658","46192.55018587361","45535.91771375465","45045.79327137546","44349.32420074349","42026.26862453532","42898.64537174721","42541.90639405204","43205.252899628256","42780.03078066914","43959.01505576208","43409.359516728626","43053.51574349443","40859.81721189591","41934.95776951673","42995.77505576208","42494.01295539033","42667.682620817846","43018.60276951673","43306.411003717476","44212.8055204461","45184.1023605948","45264.67076208178","45997.843215613386","46028.72776951673","45391.789795539036","45369.85728624535","45818.35472118959","45753.9"
"Washington","47242.54464285714","49930.669642857145","50037.26991758242","51743.516483516476","53064.46085164835","52242.482829670334","51175.83791208791","54384.76304945055","55441.133241758245","59374.42651098902","60960.58722527473","60656.84065934066","57429.29258241759","56498.14560439561","56604.103708791205","55251.05082417583","52994.46428571429","57146.095467032974","58370.07211538461","60920.772664835175","58978.84958791209","61954.6668956044","63133.04945054945","60358.23145604396","60618.95260989012","60864.90384615385","60377.49656593407","64308.221153846156","63800.26442307693","64174.00755494506","64559.95192307693","64333.907967032974","66679.75618131868","66241.79601648352","66991.20879120879","64835.442994505494","68348.75686813187","66847.36263736265","67008.54739010989","68881.11607142858","71795.28502747254","72064.99656593407","72897.89148351649","68561.31524725276","66212.25618131869","65094.23763736264","62056.77197802198","62335.4739010989","61334.97252747253","62437.57898351649","63074.61195054946","64254.27884615385","65034.515796703294","65341.47321428572","65977.22184065935","66765.80700549451","66067.12568681319","65401.19505494505","65530.27129120879","65917.5"
"West Virginia","8685.589022882486","8646.731516406311","8684.574670303791","8854.127605188789","8872.385951605305","8969.295636431429","8545.764421265405","8497.699714459532","7986.778123282832","8008.937825771252","8001.2911678703185","8222.263975783027","7782.269037993563","8211.340178781693","8310.434623008086","8322.450799709553","8159.920305753983","8463.757916633958","8583.607575162883","8642.361997605776","8259.092777101812","7835.795643300102","7742.7873145458825","7767.3658577988845","7800.917520017269","7956.737681529161","7988.494719954469","8014.087615786168","7949.481159235418","7811.529208532851","7640.571785461966","7809.188394889708","8132.220677643456","8193.003805243738","8451.585685689613","8190.819045843473","8024.465222937435","8193.78407645812","7974.683919459925","7807.393771096632","7752.852813211397","7700.574641847868","7614.978889630268","7555.210114608681","7890.180546942459","7968.0516141376875","8113.5721956197485","7947.686535442342","8312.22924680116","8026.2598467305115","7959.7807392652485","8023.138761872987","8209.935690595807","8214.461263639218","8179.505113234946","8286.012133997958","7932.627301004788","7930.988731454588","7997.0777033126615","7951.9"
"Wisconsin","57425.05404419293","57392.95879949367","58169.90594947784","58974.10377892366","61304.339658221485","61868.12593775015","61530.21751242578","63056.25556227778","61082.70079860012","61366.71343565592","62276.88612967479","61554.4403386139","59179.39223086803","59130.34100783708","57377.213962471375","53737.12875705058","49871.16569742549","50531.84328170665","50943.025756250114","53275.07834751205","53895.1826979281","54948.87563711164","56857.02877008136","57656.38203428954","56573.016133025565","58182.6229332266","59244.79386157598","60078.66465310225","60652.74563376087","61353.39088125244","59824.324978126926","60397.80038813083","62414.95623894711","60495.90283419275","61220.165337217746","61591.380148550794","59883.06533163313","62204.217651110404","61925.049579292245","61533.24536569929","61491.46099052477","61031.83286360506","60633.97294346507","59882.459760978425","60698.16343286361","60091.381636851016","60417.17864908133","59094.00676855489","61317.05664197025","60733.892101491096","61396.99196839108","62576.64360375286","62846.728115750484","63767.80108155402","64621.655704685494","64452.70149202331","64788.18763472886","64845.716846925665","65204.82024516466","65061.3"
"Wyoming","2308.1535722898166","2237.7156395922393","2223.643404581826","2332.9974635536555","2344.9972421352627","2520.9001797654278","2626.160497643319","3004.5501041324123","3194.243832072783","3500.7626964814203","3914.2817187328724","4443.013966896853","4816.798114655266","5095.786570207168","4738.914690343088","3984.5917220212646","2887.6482100186336","2384.3995001644194","2060.3798925791953","2031.646947276115","2313.6801227666333","2356.3062019072668","2328.9548942233914","2308.486188753699","2198.9274427271725","2180.68470897731","2310.1748569549486","2354.464018414995","2568.6434352734846","2638.0835185794144","2544.771807519456","2482.853973473638","2311.4541510468043","2141.3336227118266","2000.3809996711607","1846.6866074756108","1815.2927304614707","1840.8786122985857","1935.3672739230512","2154.7917965581496","2513.2500010961303","2658.194021703387","2780.852739230516","2598.4765734955604","2426.4371040227993","2199.6182615367748","2066.6996053929624","1993.4983974569768","","","","","2292.904386714896","2290.755172640578","2340.67322810479","2347.5558303189737","2325.0402543023124","2323.4283437465742","2341.236117505206","2334.2"
