"Geography","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"Florida","0.877014073016534","0.517412935323388","0.735148023047882","1.20409391932571","1.00224994886479","1.05210420841683","0.43169121381413","0.828201316627741","1.09368551382583","0.600120024004812","0.895878956798726","0.705502922797823","0.0404367165386033","-0.0989902989507028","0.276134122287975","0.0793178663493907","0.364520048602687","-0.322260783341585","1.03666245259165","-0.25273799494525","-0.571545213308829","-0.298270033803948","-0.355169692186258","0.220176140912723","-0.202101859337106","0.0","-0.255704169944927","0.118882504458098","0.0201775625504485","-0.149216612782895","0.100100100100109","0.485641891891894","0.349004311229725","0.837654567211816","0.336633663366334","-0.139804274016375","0.121506682867562","-0.138723741577496","-0.276079668704404","0.257272907183853","0.726245713132925","1.34495641344956","0.974999999999994","0.168102542550958","1.53436988543372","-0.237341772151908","0.138148805999603","0.479999999999995","1.09223300970874","1.92498511609445","1.81926043108562","0.868535333596521","0.841177648708201","0.36864094372083","0.420896261450865","0.272708202223623","-0.322385653838397","0.872323552735931","1.22191564840364","1.33359872611466","1.32052821128451","0.311526479750805","0.427267430569029","0.704500978473586","0.337636544190674","1.71400587659156","0.271203155818546","1.61087866108786","1.55649888821507","1.17924528301886","0.934579439252328","0.746415242584945","0.434439178515017","0.834627329192538","0.715528911235747","0.680139914496696","0.395882818685658","1.15551275878671","0.270469633636579","-0.0411776816965181","0.338375796178353","0.563325563325581","0.462962962962959","0.54591538311563","1.04207628784899","0.40423484119346","0.0192012288786526","-5.71318278324648","-6.25","-4.8548310328415","-2.55026974006867","-10.2574665293512","-6.48680817298156","-6.77998841027624","-7.21966205837173","-7.98914097343417","-7.25822144386066","-7.18941717791411","-6.9687080053753","-1.5353121801433","-0.546792849631971","-1.77588794397198","-2.86864620030196","3.48863897176956","0.954603309291472","-0.248653128885203","-0.0620860927152341","0.0210748155953683","-0.671422576584147","-0.78496178475523","-0.907965332232776","-0.124740124740129","0.0845844787481569","-0.254647313470857","-0.0259067357513012","0.443557329784875","0.147089724732096","0.228500207727466","0.766204183060684","1.30636325326591","0.844951415293621","1.68644597126797"
"Georgia","-1.35877421220004","-1.22472230133865","-1.38967668746456","-2.03160270880359","-2.44944460267731","-3.86202830188678","-2.07336523125997","-1.21285627653125","-1.39819399941742","-1.06444188722671","-0.688665710186507","-0.77764976958525","-1.90504103165299","-2.01845444059977","-1.38050043140639","-1.00806451612905","-0.700729927007293","-0.0919963201471976","-0.325732899022801","0.890116635973018","0.561299852289506","-0.407095085780744","-0.722334585379948","-0.696661828737294","0.567672542575434","0.470865214832244","-0.320793234179051","-0.610997963340112","-0.676271684798592","-0.184162062615108","0.0653594771241793","-0.0304228780042661","-0.881316098707403","0.350364963503646","0.407450523864953","0.116924875767313","0.742721330956625","0.790861159929715","-0.760678759508491","0.52693208430912","0.562462995855546","1.01476014760148","0.0653167864141047","0.82166768107119","1.33372851215175","0.407331975560091","0.318840579710152","0.554744525547439","-0.265408434090249","0.17436791630339","2.03419811320756","1.25218404193362","1.35413600235501","1.91780821917809","1.82767624020888","1.66012677331725","1.05293945598129","1.04317589104606","1.15573533660792","1.10336817653891","1.68539325842696","1.21845082680591","1.01126841953193","0.402645959160189","1.33604414754573","0.209080047789722","0.993589743589751","1.60332541567695","0.665701881331407","0.630914826498419","0.514138817480707","0.6318207926479","0.261703983716207","0.143307537976498","0.143020594965675","0.0","-0.200630553167093","-1.13263785394933","-0.0952078705172997","0.642898889538278","0.488786658999422","0.370475919065264","0.284171639670361","0.342465753424671","0.957076566125293","0.572409845449342","0.257069408740353","-2.92179891148669","-4.91097070649051","-4.22068133855894","-1.65184243964421","-5.28455284552845","-6.29470672389127","-6.27484383872799","-6.09237744403514","-6.0580204778157","-5.9752944556162","-6.43141718838929","-5.8974358974359","-2.41959280023605","-0.543642404107524","0.314762354422411","-1.13049095607235","1.25689760882895","2.62595419847329","2.12056952438655","2.11225105612553","1.63487738419618","2.07760464405744","2.40267639902676","1.96790796245837","1.844572119746","2.00425144245368","1.63162849074364","0.947402809539359","1.42294883439297","0.981850639690555","1.54256897063186","1.68439716312058","2.20434912123921","2.36456150853037","2.7918027918028"
"Hawaii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Idaho","3.43511450381679","2.46913580246913","2.99823633156966","0.878734622144112","0.875656742556918","1.95694716242661","0.677200902934531","-1.54867256637167","-1.11524163568772","-0.173611111111101","-0.344827586206901","-1.55440414507772","0.369003690036906","0.344234079173831","0.684931506849313","1.56794425087108","0.0","0.767754318618039","1.12107623318384","2.24719101123596","0.93984962406015","1.56521739130435","1.38408304498271","1.2280701754386","1.10294117647059","0.343053173241857","0.340136054421774","0.686106346483703","2.95138888888888","1.9047619047619","3.10421286031043","0.439560439560446","2.23463687150837","1.02739726027398","1.36518771331059","1.55979202772963","1.09090909090908","2.05128205128206","2.03389830508475","1.0221465076661","-0.168634064080935","1.86915887850467","2.58064516129033","2.6258205689278","3.09653916211294","2.03389830508475","1.34680134680134","1.5358361774744","3.23741007194247","0.670016750418746","0.830564784053144","1.8549747048904","2.19594594594594","2.0183486238532","1.25786163522011","1.9189765458422","1.59010600706714","1.66112956810631","2.1594684385382","2.52100840336134","0.871080139372822","2.6622296173045","1.97693574958814","1.82119205298012","0.991735537190085","1.61870503597123","2.69151138716357","4.39330543933055","1.56521739130436","1.79738562091502","1.6260162601626","1.47540983606558","0.518134715025902","1.62074554294977","1.77705977382876","1.46341463414635","0.490998363338784","0.707964601769922","-0.403225806451604","-0.601202404809628","0.856164383561644","0.963081861958269","1.28","0.969305331179312","1.71821305841923","0.318979266347692","0.158730158730161","-6.41025641025642","-12.3778501628665","-11.2478031634446","-3.6437246963563","-3.02419354838708","-6.9609507640068","-7.63116057233704","-6.95102685624012","-8.0","-5.91216216216215","-6.20031796502386","-5.38827258320128","1.54109589041097","8.55018587360595","10.2970297029703","4.6218487394958","2.91060291060291","5.1094890510949","4.99139414802065","4.92359932088285","5.04347826086958","6.64272890484739","5.2542372881356","4.02010050251256","4.2158516020236","4.45205479452055","4.30879712746858","3.4136546184739","6.46464646464647","5.55555555555555","4.0983606557377","4.0453074433657","3.31125827814569","5.55555555555556","6.28019323671497"
"Illinois","1.33302689037002","0.174329919372415","-0.0434121988278682","-0.412236927750062","-1.75552665799739","-0.551426516422923","-0.241545893719816","-0.159701889805687","-0.157835400225477","-1.11451048951048","-1.19099177132959","-0.614169774073264","-1.47425720117941","-1.67500543832934","-1.10749185667753","-0.740740740740748","-0.286785793073023","-0.771456123432977","-0.457358084476725","-0.69314849373501","-0.519421860885278","0.220994475138122","-0.416392724085027","-0.132421099095128","-0.943830570902386","-0.353982300884961","-0.28546332894158","-0.504828797190521","-0.199115044247783","0.413022351797859","-0.162162162162153","-0.107382550335564","-0.385925085130544","0.0220507166482961","-0.660211267605634","-0.265193370165743","-0.697188008366269","-0.488454706927173","-0.74873375908391","-1.01478049856605","-1.39658612281092","-0.750060488749098","-0.812127774769912","-0.671862402579952","-0.136736554238825","-1.91798941798943","-1.08551174124944","0.0221582096166554","-1.33395740697402","-0.847835787594826","-1.08719769247836","-0.735457989748164","-0.179856115107903","-0.195026816187229","0.0","0.89285714285713","-0.0684618895481541","0.112384805574299","0.268756998880189","-0.996898537882144","-0.0711574952561562","-0.202520252025197","0.448631673396142","-0.0898069151324729","0.0675675675675701","-0.0244259892525703","0.818777292576419","1.07267363904532","0.456725279744234","0.538841490794786","0.826446280991733","0.201387334974275","1.0443864229765","0.360766629086815","0.625279142474321","0.921348314606747","0.562682871933378","1.02614219398975","0.406063887384949","-0.424515786680808","-0.386451466242312","0.692273336310845","0.487372618520144","0.267976775346134","3.54709889593611","1.59514715794203","0.798934753661789","-5.76708973502561","-8.01253357206804","-9.62515114873035","-6.5246697222971","-2.82440714095389","-7.30260155180284","-8.60501219782656","-8.81834215167547","-8.37416481069041","-9.41470054446461","-9.06678460858026","-8.4544253632761","-1.20510396975425","1.02189781021899","2.43510837570244","2.97086818575136","-0.493556347683046","3.4465780403742","3.97961659791312","3.43326885880077","4.08361691784151","5.35937891309792","3.9396887159533","3.39105339105338","2.67878497966993","3.03468208092483","3.00417972831766","3.0812324929972","2.81069165059245","2.16563541170872","2.77712952158693","3.88031790556334","2.19523587108828","0.309008794865703","4.46888160973326"
"Indiana","-1.48305084745763","1.57024793388429","1.02669404517454","2.25469728601253","-2.52136752136751","-0.74220682830282","-0.306560392397302","1.38755980861243","-1.50501672240802","-0.531914893617014","0.980792807519402","2.29549248747912","-3.35483870967742","-0.772986167615939","-0.203252032520325","-0.612494895875879","3.41955282770714","3.33998005982053","4.85854858548586","-0.896649362907021","0.0848896434635047","0.246812011517892","-0.768919465803321","-0.0407996736026089","5.20694259012017","-0.164001640016402","-1.05906313645622","-0.616269515201315","0.0","2.02604920405209","0.762463343108511","0.619047619047611","3.56234096692111","0.328272466146907","0.448613376835246","0.408163265306122","0.169204737732647","0.657084188911702","0.988060930424045","-0.537412153782548","-0.974989402289098","-4.11347517730497","-0.46565774155996","-1.70373876005679","-1.59705159705159","-1.39059304703476","-1.54283394234674","-2.4390243902439","-0.337837837837831","-1.91758465932272","-1.34529147982062","-0.290939318370735","1.54109589041094","2.31755424063117","0.292397660818713","0.57775637939335","0.0416146483562072","0.124429697221063","0.3298969072165","1.625","-0.296610169491521","0.0","-0.330578512396699","-0.250104210087534","-0.421585160202361","0.433734939759025","0.816326530612248","1.91479176639542","-1.49750415973377","-0.28997514498758","-0.986436498150434","-1.27101271012711","-0.169995750106262","-0.956738768718807","-0.704809286898834","-2.25658169661513","-6.43522438611346","-3.8387715930902","-1.85078079814923","-1.17426021606389","-1.85810810810811","-2.49272953884504","-1.03777501037775","-0.249169435215945","-1.57513835674754","-0.671986560268792","-1.16910229645093","-6.15647712697734","-2.71493212669683","-10.9780439121756","-6.06953447259869","-7.74714828897338","-8.04647160068845","-6.00766936514699","-7.59228187919464","-8.5345545378851","-8.43425605536333","-9.80972515856236","-7.30882974228982","-0.136674259681086","2.74418604651163","9.24887892376682","4.64240903387704","2.31839258114374","-0.935891436593368","0.135992747053496","2.26963231956424","2.63996358670915","4.20406235238547","3.42240975152367","2.41567912488604","2.235401459854","1.584427342689","-2.00102616726527","2.09832134292566","5.13595166163143","5.85734529995278","2.26346763241284","1.4647137150466","0.0443458980044321","0.135992747053483","1.58658204895739"
"Iowa","0.143884892086323","0.767620376831817","0.418118466898951","0.487804878048773","0.418702023726424","1.91277735271612","2.72407732864674","0.748752079866893","0.725689404934688","0.277392510402223","0.274348422496555","0.206896551724146","0.718390804597701","0.0","0.277585010409442","0.277392510402243","-0.208478109798459","-1.80180180180178","-2.56629597946963","-2.22956234516927","1.22478386167146","1.03734439834027","0.683994528043776","0.48176187198898","0.998573466476466","1.10803324099723","0.692041522491349","0.760719225449492","0.696378830083585","1.75840978593271","0.438981562774363","-1.60472972972973","-1.56583629893238","0.0684462696782792","0.475543478260881","0.684931506849315","0.564971751412417","0.479452054794513","0.893470790378015","0.686341798215511","0.622406639004134","1.12697220135237","-0.174825174825177","2.14592274678112","1.73535791757048","0.683994528043776","0.473292765382007","0.544217687074838","1.75561797752811","1.29516019086572","1.15803814713896","1.29516019086572","0.893470790378015","1.85735512630015","3.76532399299474","4.03361344537815","1.77683013503909","1.42663043478262","1.48048452220728","0.947225981055465","0.897170462387842","0.807537012113067","0.538720538720546","0.605652759084795","0.476839237057213","0.583515681983962","0.675105485232077","0.323101777059767","0.209497206703919","0.200937709310102","0.198938992042429","0.335120643431635","-1.02599179206566","-0.734312416555422","0.133958472873402","0.267558528428097","0.610169491525428","-2.97316896301667","-2.1793797150042","-3.22061191626408","-0.278745644599307","-0.668449197860963","-0.529450694904026","0.334001336005344","1.58949550794749","0.941492938802963","0.735785953177254","-5.87058038692462","-13.4097035040431","-9.26756352765322","-5.99828620394174","-3.07820299500832","-4.96156533892383","-5.51816958277254","-5.85495675316035","-7.85619174434089","-8.91156462585034","-7.32844770153229","-7.10491367861885","1.70092133238838","8.63813229571986","7.33113673805602","3.09936189608022","0.858369098712446","1.91176470588235","2.06552706552707","1.90812720848056","2.31213872832371","2.46452576549663","2.30050323508267","1.85847033595425","-0.348432055749129","2.22063037249281","1.07444359171142","1.3262599469496","1.1063829787234","1.51515151515151","1.81437543614794","1.94174757281554","2.6129943502825","1.96793002915453","2.38931834153196"
"Kansas","-0.888230940044403","0.641025641025645","0.0","0.785714285714282","-2.20326936744849","-2.45098039215686","-0.39254170755642","-2.00546946216956","2.32558139534883","0.634696755994362","0.839160839160831","1.14285714285714","0.0746825989544394","0.495399858457175","1.13234253361641","0.637845499645645","1.01744186046512","2.17755443886098","2.46305418719212","0.651162790697677","-0.513196480938429","0.0700770847932686","-1.31761442441053","-0.564971751412417","0.447761194029846","0.422535211267602","-0.0699790062981066","-0.0704225352112636","-0.287769784172666","0.163934426229499","-1.0576923076923","-0.462107208872472","-0.957995578481933","-0.910364145658252","0.21082220660575","-0.852272727272739","-1.48588410104012","-1.33239831697055","-0.700280112044818","-0.493305144467947","-0.577200577200585","-0.818330605564637","-1.84645286686104","-1.57845868152274","-0.148809523809515","-0.282685512367495","-0.490883590462825","0.64469914040115","-0.829562594268472","0.0","-0.846262341325823","-0.991501416430599","0.0725689404934853","-1.73267326732673","0.0","1.13207547169812","0.149031296572272","0.0","0.352360817477097","0.14234875444839","0.456273764258551","0.426439232409398","0.426742532005686","0.500715307582273","0.362581580855693","0.0","1.08910891089108","7.18283582089552","1.78571428571429","0.708717221828491","0.702247191011236","0.781805259417216","0.454201362604084","0.495399858457175","-0.0708215297450385","0.925266903914579","2.02312138728322","1.51133501259444","-1.17531831537707","-0.522193211488258","-0.365497076023392","0.492610837438436","0.278940027894007","0.846262341325803","3.69253956292389","0.281690140845074","0.850460666194201","-3.31452750352609","-5.80736543909348","-6.61703887510338","-3.27056491575819","-3.67454068241469","-7.70359501100514","-7.0028011204482","-7.0931849791377","-8.60139860139859","-7.70348837209302","-6.88202247191012","-6.04356992269854","-2.4070021881838","0.676691729323313","6.46589902568645","3.89344262295083","0.45413260672115","3.57710651828299","2.25903614457831","2.39520958083834","1.37719969395561","3.46456692913386","2.11161387631977","1.42109199700823","1.49476831091181","1.19492158327109","0.332778702163054","0.493096646942801","-0.180831826401436","0.537221795855709","-0.220913107511033","-0.146198830409369","0.830188679245279","1.06544901065449","0.443131462333822"
"Kentucky","-0.349854227405261","-0.171037628278211","-0.170068027210875","-0.338409475465326","0.0568828213879376","-0.0594177064765435","1.51216305062458","2.0618556701031","1.52046783625731","0.402761795166852","0.571102227298687","0.400228702115488","0.0585137507314352","-1.37064534551687","-1.1357183418512","-0.509337860780972","-0.51165434906197","0.237812128418553","0.129533678756469","1.19949494949495","-0.288018433179724","-0.343839541547275","-0.851788756388416","-0.854214123006834","-0.818713450292401","-0.636942675159232","-1.43595634692707","-1.76336746302618","-2.17142857142858","-2.43179122182681","-4.72186287192754","-4.67872738615097","-3.00404390525707","-1.78263369752731","-1.71821305841924","-1.78058587018954","-1.82783018867924","-2.03962703962704","-1.28205128205128","-1.62130862767804","-1.34345794392522","-1.7629179331307","-1.22199592668025","-0.196335078534039","-0.536033353186424","-1.9320843091335","-1.68997668997669","-1.69590643274854","-0.840840840840844","0.118976799524103","-0.177095631641093","-0.294290759270176","-0.118413262285386","-0.309405940594059","-0.0687285223367659","-0.786885245901632","-0.898203592814371","-0.179104477611947","-0.0592768227622966","-0.059488399762043","-2.54391278013325","-1.54486036838979","-1.36014192785333","-1.71192443919715","-1.06698280972139","-1.11731843575418","-1.92572214580466","-1.25578321216127","-0.664652567975827","-1.13636363636362","-1.77935943060498","-1.9047619047619","-0.683654443753881","-0.663850331925145","-0.959232613908886","-1.08108108108109","-1.07849011384063","-1.12994350282487","-0.280504908835928","0.0669344042837981","-0.425790754257918","-0.120992135511202","0.543478260869569","0.7888349514563","0.75093867334167","0.85054678007289","-0.0605326876513283","-5.95021250758955","-8.47970926711084","-9.20634920634921","-12.2362869198312","-4.68227424749164","-8.49114233353694","-8.47970926711083","-7.44744744744745","-8.78988561107766","-8.38509316770186","-8.19277108433735","-6.8443367655966","0.193673337637174","2.38252812706816","3.98601398601398","0.641025641025639","3.29824561403508","4.33911882510013","4.69887491727331","3.6988968202466","5.87458745874586","5.22033898305084","3.67454068241469","3.57607282184655","1.99742268041239","2.1978021978022","-0.134498991257558","-2.30891719745224","-0.543478260869554","0.895713371721035","0.948166877370417","1.3767209011264","-0.872817955112205","-1.73969072164948","3.54430379746835"
"Louisiana","-3.60472343070231","-3.66586538461538","-3.43373493975903","-3.80434782608695","-3.46083788706739","-3.43293070565798","-2.83400809716598","-2.72606382978721","-2.07808564231739","-2.99328039095906","-2.25060827250609","-2.93040293040294","-1.74081237911024","-1.7467248908297","-2.37055520898316","-1.9460138104206","-2.20125786163522","-1.84331797235024","-3.40277777777778","-1.77717019822285","-1.22186495176849","-0.944584382871536","-1.18232731798381","-1.82389937106919","-1.31233595800525","-1.20634920634921","-1.08626198083066","-0.896286811779755","-0.836012861736342","-1.00603621730382","-0.0718907260963295","0.0","-0.390624999999996","-1.0807374443738","-0.944584382871536","-1.47341447789877","-0.398936170212762","-0.835475578406159","-0.775193798449623","-1.29198966408269","-0.907911802853422","-1.01626016260163","-1.15107913669064","-2.01809324982601","-1.37254901960784","0.192802056555259","0.190718372536544","0.585175552665785","0.066755674232306","0.324044069993519","0.130208333333344","1.30890052356021","0.916230366492132","-0.342231348391513","-1.23726346433771","-0.568181818181826","0.463883366467852","0.705580500320715","0.0634517766497426","0.904977375565615","0.400266844563038","0.258397932816523","1.10533159947984","0.645994832041344","-0.843060959792466","-0.412087912087908","-0.957995578481933","0.642857142857147","0.395778364116091","-0.0636942675159199","-0.253646163601761","-0.960922485586163","-0.86378737541529","-0.193298969072172","-0.771704180064301","-0.641848523748395","-0.784826684107271","-1.58620689655173","0.0","0.070972320794886","-0.394218134034162","-0.446144040790323","0.0","-0.452781371280717","1.2064343163539","-0.129115558424783","-0.0648088139987186","-4.78036175710596","-6.59195781147001","-7.77855641205326","-5.80357142857144","-6.45390070921985","-8.04749340369392","-7.17029449423815","-6.80228862047045","-6.30279402209228","-5.2317880794702","-5.62378797672915","-5.51232166018158","-0.949796472184517","1.12914608327454","1.44376899696049","1.26382306477093","2.1986353297953","2.43902439024391","0.965517241379314","0.750341064120051","1.24826629680999","1.0482180293501","-0.0684931506849471","-0.892244337680153","-0.342465753424658","1.53524075366363","0.823970037453179","0.78003120124805","1.92878338278931","1.890756302521","1.43442622950819","1.6249153689912","2.12328767123287","2.35131396957124","2.94722412611378"
"Maine","0.986193293885616","-1.49532710280373","-1.11940298507463","-0.93984962406015","-1.85873605947954","-0.63025210084033","-2.30179028132992","-3.8265306122449","-1.38888888888889","-1.12359550561799","-0.93984962406015","-1.32325141776938","-2.53906250000001","-1.70777988614802","-1.50943396226415","-0.569259962049344","-2.27272727272728","2.32558139534882","-0.785340314136137","-0.265251989389924","0.201207243460767","-0.568181818181813","-0.56925996204933","-1.36119298038333e-14","-0.200400801603209","-0.965250965250965","-0.191570881226056","-1.33587786259541","-1.93798449612403","-2.27272727272726","1.05540897097625","1.59574468085107","-1.40562248995985","-2.0952380952381","-1.33587786259543","-2.10727969348658","-2.61044176706827","-0.974658869395698","-1.34357005758157","-0.386847195357839","0.197628458498027","-0.634249471458783","0.0","0.0","0.407331975560087","-0.194552529182882","-1.37435732255339e-14","-0.195694716242664","-0.41237113402061","-0.787401574803161","-0.194552529182896","0.0","-0.197238658777137","0.212765957446796","0.261096605744129","0.785340314136118","1.21703853955376","0.77972709551658","0.19342359767892","1.1764705882353","1.03519668737059","1.78571428571428","0.0","0.970873786407767","0.790513833992106","2.33545647558388","-2.86458333333334","-3.11688311688312","0.200400801603209","1.54738878143133","0.19305019305021","0.581395348837204","2.45901639344263","0.584795321637435","0.584795321637435","0.38461538461539","0.196078431372552","0.207468879668038","1.60857908847185","1.34048257372654","0.800000000000011","0.0","1.34874759152214","-2.89017341040462","1.39999999999999","0.77519379844961","-0.581395348837218","-7.8544061302682","-13.1115459882583","-11.1801242236025","-5.54089709762533","-3.43915343915343","-7.93650793650794","-8.38095238095239","-8.36501901140683","-7.73809523809524","-9.66469428007889","-7.69230769230769","-4.87329434697856","1.45530145530145","8.10810810810811","7.22610722610723","7.54189944134079","3.28767123287672","3.44827586206895","2.91060291060292","3.52697095435685","2.58064516129033","5.02183406113537","4.37499999999999","2.25409836065574","2.66393442622952","2.29166666666665","3.04347826086956","4.93506493506493","4.24403183023871","3.33333333333334","2.82828282828283","2.40480961923847","2.09643605870021","1.87110187110188","0.798403193612786"
"Maryland","1.43737166324436","0.470145745180993","0.643974241030361","0.277008310249305","1.21608980355473","3.1942297784647","0.787844682048415","1.06561974200786","0.293973542381183","0.2313743637205","1.38312586445368","0.229779411764706","-0.151821862348184","0.280767430978017","0.0","0.138121546961331","-1.94085027726433","0.698951572641027","-3.12674483528756","-0.499445061043304","0.683927699071815","-0.600184672206851","-0.682128240109141","-0.366804218248515","-0.354789660415605","-0.746616892207184","-0.868372943327255","0.137931034482751","2.63901979264846","2.2310361923649","2.07492795389049","0.557724484104868","0.145560407569147","0.464468183929414","0.0915750915750864","0.644270593649335","0.915564598168862","-0.188058298072405","0.922083909635777","1.30494533656584e-14","-1.05601469237833","-2.81280310378273","-0.225861095426316","0.49916805324458","-0.0968992248062098","0.0462320850670208","0.274473924977125","-0.228623685413809","0.75604838709676","1.7428167687235","0.319780721790793","0.321395775941225","1.29930394431555","2.79441117764471","-0.396151669496315","-0.607064017660041","-1.11542192046556","-0.184842883548973","0.410583941605842","0.274977085242907","1.42179636970505e-14","1.06481481481481","2.09471766848814","0.411899313501147","0.870361887311029","1.79611650485436","3.29545454545455","3.3870072182121","2.6483570377636","1.4351851851852","0.227169468423444","0.822669104204745","2.30115057528764","-0.0916170407695779","-1.02586975914361","0.638103919781224","-0.0454132606721137","-0.238435860753457","-1.04510451045105","-2.63157894736841","-0.812231247013837","0.547695116385207","0.54397098821397","-0.0906618313690014","-0.488997555012225","0.27510316368638","-0.450653447498886","-4.84601449275363","-6.26987732848704","-8.93881453154875","1.27848804891606","-1.43408714837288","-6.59922928709058","-9.07852927825692","-9.69341749323716","-9.98185117967331","-6.63390663390663","-8.73342478280748","-8.01267541874151","-1.142313184198","1.06640814348036","3.62204724409449","1.92096597145995","5.1482932288752","5.98246518824137","4.99251123315027","5.59161258112832","6.3508064516129","4.10526315789474","5.11022044088176","4.52755905511812","4.81463649494465","4.84412470023982","4.10334346504559","2.96176628971458","0.957956359765854","3.55231143552312","3.13837375178315","3.64066193853427","3.50710900473934","2.83114256825076","3.43183984747378"
"Massachusetts","1.10854503464202","3.17805833696126","3.25520833333335","4.73913043478261","2.94499783456043","2.24667583677213","2.13723284589427","1.90641247833621","1.4078110808356","2.91177748804868","3.53448275862068","3.2801035822184","3.8830516217451","2.32067510548523","2.01765447667088","2.03403902034039","2.31384097602018","1.92825112107623","4.12995594713656","3.28798185941042","4.16480071652485","3.46283783783783","3.16402997502083","3.30129544504806","0.0439753737906747","0.247422680412369","1.35970333745364","0.569568755085426","-0.493421052631574","1.53981522217335","0.528820729772607","0.164654226125143","-0.644883920894239","-0.448979591836732","-0.443906376109764","-0.242718446601939","0.791208791208796","0.575894693541755","0.609756097560976","0.0","1.2396694214876","-0.129982668977475","1.57811678064175","2.41095890410959","1.73085244482908","0.574005740057391","0.526955816781509","0.608272506082713","1.83166157871783","0.73619631901841","-0.363636363636366","0.0809061488673208","0.0","1.51843817787419","-0.310719834282752","-0.428036383092569","-0.0425350914504442","-0.0407664084794106","0.161290322580636","-0.0806126561870282","-0.513918629550316","0.730816077953708","1.15254296149246e-14","0.48504446240905","1.06122448979592","0.811965811965814","0.779220779220779","0.537345513164965","0.936170212765965","0.938009787928227","1.00644122383253","0.766438079870929","0.0860955660783421","0.403063280935107","1.29764801297648","0.724054706355584","1.61550888529888","0.805426027977947","1.44329896907217","1.1758417958311","1.05396290050589","0.76767676767677","0.597847748106827","0.56044835868694","2.23655913978494","0.883179446005627","0.680544435548434","-7.58785942492013","-9.02225755166932","-8.41042893187551","-5.1829268292683","-1.42630744849443","-10.3045473508552","-10.7858861267041","-10.8557844690967","-11.265923566879","-9.38157341186369","-10.7043374452845","-9.78131212723659","-0.648228176318052","-0.305810397553512","5.32598714416895","9.2711682743837","8.09217577706323","5.02325581395349","5.30337078651686","5.28888888888888","6.46029609690446","5.24605385329618","5.52584670231731","4.75980608197446","3.78425402348848","4.77651183172656","2.00523103748911","1.52035311427171","0.941993058998515","5.58015943312665","5.0362782757149","5.10764035458","3.70838600927096","3.57300397000442","3.71621621621622"
