"","United States","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"2015-06-01","9987.1","162.10000000000002","28.799999999999997","147.7","95.8","1196.5","192.1","118.4","31.9","","401.5","327.9","","53.5","404.6","211.5","133.1","122.19999999999999","164.5","147.6","47.300000000000004","206.2","229.9","287.7","197.89999999999998","101.5","","39.4","84.8","68.7","44.099999999999994","316.40000000000003","72.6","637.7","310.7","33.8","354.5","140.2","138.5","312.5","27.400000000000002","155.4","32.3","165.5","1057.7","112.5","30.400000000000002","306.0","251.7","60.8","195.0","29.8"
"2015-07-01","8755.9","150.60000000000002","23.1","136.0","83.3","1023.7","171.8","100.69999999999999","29.6","","400.0","308.9","","46.5","364.0","171.8","114.4","102.9","147.3","139.0","38.3","177.1","189.10000000000002","249.5","169.0","95.19999999999999","","33.6","77.1","62.5","33.7","262.2","66.0","532.1999999999999","232.5","27.5","336.6","125.7","102.7","266.8","22.5","140.0","27.400000000000002","163.3","984.3000000000001","96.6","21.9","276.5","228.0","57.7","171.2","25.6"
"2015-08-01","9000.4","154.7","24.799999999999997","171.1","89.1","1056.1","176.5","103.1","28.4","","475.9","331.3","","45.7","366.1","211.29999999999998","116.5","107.69999999999999","152.8","143.7","38.2","180.3","181.5","246.8","167.4","101.0","","34.1","79.4","63.5","33.1","256.8","72.9","524.0","291.8","27.9","341.9","132.9","102.3","273.3","22.299999999999997","144.7","27.6","177.3","983.2","97.4","23.599999999999998","275.2","214.39999999999998","57.900000000000006","168.6","26.2"
"2015-09-01","10192.8","161.5","30.7","199.60000000000002","101.0","1141.4","203.1","125.60000000000001","33.0","","488.8","340.1","","54.9","429.1","244.2","138.3","134.4","167.9","153.0","49.099999999999994","206.4","230.0","304.7","192.2","108.0","","40.9","88.3","73.5","47.5","294.1","79.9","611.3","329.4","37.2","385.70000000000005","148.9","115.6","329.9","26.6","161.2","34.8","201.3","1059.1","114.89999999999999","32.9","306.4","238.5","63.800000000000004","204.89999999999998","31.2"
"2015-10-01","10705.400000000001","165.3","32.0","204.70000000000002","102.9","1211.2","211.79999999999998","129.6","34.5","","505.6","346.5","","59.0","443.8","244.5","146.2","141.5","170.8","155.60000000000002","51.4","216.3","242.8","327.0","212.4","109.69999999999999","","44.7","93.8","73.9","50.9","322.70000000000005","82.4","652.9","341.9","39.1","401.9","156.3","135.60000000000002","341.79999999999995","28.5","164.10000000000002","36.6","206.5","1101.3","119.3","34.6","316.29999999999995","259.1","68.1","217.4","32.9"
"2015-11-01","10821.2","166.2","32.4","206.3","103.5","1231.3000000000002","216.5","130.89999999999998","34.9","","506.7","347.9","","59.400000000000006","444.0","246.3","147.9","142.6","171.6","157.3","51.7","218.6","245.5","328.7","215.7","109.19999999999999","","45.0","94.1","75.7","51.599999999999994","328.40000000000003","83.8","661.3","345.6","39.5","405.29999999999995","157.2","139.20000000000002","346.2","28.6","164.5","37.1","207.9","1111.6","119.9","34.8","319.8","263.9","69.0","219.39999999999998","33.0"
"2015-12-01","10725.5","166.2","32.3","202.2","103.6","1221.8","213.3","130.2","34.8","","500.0","345.3","","58.6","442.8","246.0","147.0","139.6","171.0","153.8","51.1","218.7","245.3","324.5","210.8","105.69999999999999","","44.8","92.89999999999999","76.6","51.3","323.8","82.1","660.4","344.5","39.1","398.9","156.3","138.20000000000002","338.79999999999995","28.700000000000003","165.0","36.6","205.29999999999998","1109.7","119.9","34.400000000000006","319.70000000000005","256.3","68.2","218.1","33.0"
"2016-01-01","10323.099999999999","161.7","31.5","192.10000000000002","100.9","1206.8","204.7","124.7","32.8","","494.4","341.9","","55.599999999999994","421.9","236.79999999999998","142.39999999999998","132.6","166.5","149.8","48.5","198.4","228.0","311.0","208.2","105.9","","42.4","89.8","72.2","46.5","310.6","78.0","625.9","332.3","37.3","382.5","148.2","135.7","321.4","28.5","160.1","35.3","195.3","1088.3","117.9","32.8","305.79999999999995","262.0","65.6","204.70000000000002","31.4"
"2016-02-01","10725.4","164.7","32.5","204.8","103.0","1224.8","214.6","129.7","33.3","","503.9","347.0","","59.7","441.2","245.1","146.7","140.7","168.1","154.3","50.800000000000004","212.3","243.1","325.4","214.60000000000002","110.0","","44.7","92.4","75.6","51.199999999999996","324.0","83.3","653.6999999999999","341.1","39.1","401.9","155.3","139.79999999999998","341.6","28.5","163.8","36.8","204.4","1111.5","120.6","34.5","319.0","265.2","66.5","217.3","32.8"
"2016-03-01","10816.6","165.60000000000002","32.5","204.8","103.3","1247.9","216.0","130.5","34.8","","505.7","342.1","","60.2","444.29999999999995","245.29999999999998","146.8","141.8","169.4","153.6","51.400000000000006","218.89999999999998","246.1","325.4","215.1","110.4","","45.3","93.0","77.2","51.1","327.7","84.5","659.5999999999999","344.4","39.2","400.8","156.4","140.29999999999998","343.4","28.9","165.10000000000002","37.0","205.60000000000002","1114.7","121.3","34.6","321.4","265.8","68.6","220.0","33.2"
