state,1995-12,1996-03,1996-06,1996-09,1996-12,1997-03,1997-06,1997-09,1997-12,1998-03,1998-06,1998-09,1998-12,1999-03,1999-06,1999-09,1999-12,2000-03,2000-06,2000-09,2000-12,2001-03,2001-06,2001-09,2001-12,2002-03,2002-06,2002-09,2002-12,2003-03,2003-06,2003-09,2003-12,2004-03,2004-06,2004-09,2004-12,2005-03,2005-06,2005-09,2005-12,2006-03,2006-06,2006-09,2006-12,2007-03,2007-06,2007-09,2007-12,2008-03,2008-06,2008-09,2008-12,2009-03,2009-06,2009-09,2009-12,2010-03,2010-06,2010-09,2010-12,2011-03,2011-06,2011-09,2011-12,2012-03,2012-06,2012-09,2012-12,2013-03,2013-06,2013-09,2013-12,2014-03,2014-06,2014-09,2014-12,2015-03,2015-06,2015-09,2015-12,2016-03,2016-06,2016-09,2016-12,2017-03,2017-06,2017-09,2017-12
New Jersey,1.2704509364101562,0.7683006456109818,1.7077924826268274,0.5115046667487304,1.455594042126546,2.6337588071116507,-0.6496048262459412,0.7382764481093986,1.7099006657042721,3.334688698294388,6.094419451386935,6.9121990860775915,7.358528456359102,4.220197948891348,4.2552571301118896,4.008787653198173,4.569809702145295,6.549814332712709,5.9161691653862905,5.541054036071771,4.427411057342392,2.324420865215279,1.1153221811729261,0.306921610363339,-1.2785468993153593,0.06763316897928565,2.281504087021475,2.0399166310197265,2.95994621533376,0.3901228134287343,-3.0914355336426547,-3.2312747829469854,-2.5080160860893255,0.8461283812346303,3.1925973425569736,4.301850749798158,4.2226908144406545,1.4664015354963664,1.5922591350881934,0.7895448595925147,-0.9305704584867137,0.5261505000846396,0.7141189936545459,2.8728825629286523,11.348087828251277,14.812934513022832,22.403450016882285,21.829886362365446,11.972517507223628,8.020898375735873,-0.16391932222161873,-3.7887287180081954,-4.579378173279247,-7.596372237377322,-8.546102917892147,-7.531371798297876,-7.725249650137769,-5.598212983861179,-5.32165227339896,-5.463426861800069,-1.2290958795769575,0.7885402087784713,1.0435517206657818,-6.953634733385922,-9.710764881268812,-9.603044952218443,-3.458146503401798,5.481121489528849,5.958401575877875,6.58776420341175,2.7017014255723457,4.428841698609115,6.683393785716403,4.15421015078929,3.010101878589124,1.7378084543424137,0.7479782791519123,1.8551413027632857,2.769584694992041,3.2361089156843525,4.00359597746284,4.383648810951528,0.5886384789343478,0.2642770005810969,-0.9369917657983012,-2.0251516625494066,1.5663540156654239,0.777006436317016,1.217505601340445
New Mexico,9.563521762961532,15.98579060604552,22.09669301115123,8.277742439852416,2.384256173246711,-3.351680855997348,-8.058115599628747,8.614884107167049,13.012942013568965,14.008487619935877,17.824455383475946,5.679432199100544,1.982639413514957,1.509108395425355,-1.6951526833208257,-5.169576356459816,-2.433819795932118,-0.533390232650782,0.3816601434276785,6.517169505418005,2.7554971769777814,3.3275612392277276,4.202728549677717,-2.8371126682717436,-6.550397573775942,-13.304838604323987,-18.966838828469257,-10.960883634862117,-5.593111436619347,-0.3456871272750156,4.482750699845349,6.802363385240236,6.22424363085022,5.99009286696608,8.332504420802524,7.324320039742512,8.52864402278467,10.822188028252162,10.253715217276566,-6.106741026961279,-17.224709198452015,-9.04292036623254,-8.411069012589918,1.1898978327458014,29.538653674915267,7.1717106882482895,8.710762857300793,8.669878719524734,-5.451312786816246,0.44904716856473986,-2.5354228420808864,-1.9035567023641893,-0.7241250148852147,0.3141516788786682,-3.4429747189669144,-4.097658978358329,-9.812958608663479,-9.481433441411655,-7.62921068520845,-8.576873706972966,-1.1797749890094271,0.07078856618072424,5.303570760961958,9.600047963461918,8.041219672192861,8.094691546917979,4.708964432130058,1.775110253628092,0.9498583380103877,-0.9751366652761069,-2.980009196920109,-2.421761729379576,-1.9304242646935188,0.21102350085966232,3.181847773061818,5.630676230831541,6.78155559335154,6.665107867740752,7.114626493050591,0.9168350820637242,-4.713350249747602,-7.188751825487924,-8.616575808833563,-4.975966668844839,-0.7856183346374415,0.6587451173505611,1.4246445973630208,0.971253903468223,1.4707319839401891
New York,0.43460084077658473,-1.0862216504825215,0.19571771680099584,1.23512087864382,1.392169923068767,2.511202180083737,1.9870173647119092,2.4692465907045333,2.3778375879300278,1.5932306544859092,2.2385286678806295,2.048966860983045,2.2641996690812003,3.0109756250123847,2.7088532590290093,2.39869089151544,4.280816089362771,4.715649563888818,3.9140975107951426,4.406348138516759,1.1944866580927092,-0.838926098283243,-1.736705300820262,-4.761645612827965,-3.7234954769963577,-3.155447037445435,-2.8089858754791437,1.9951800336514267,0.2197197624510928,-0.3130297190488156,1.3362642186791,1.1725987466322287,7.0027492213166935,11.409324465401257,14.779779334685927,13.226498422182944,9.42499982933484,6.317897520808737,2.1929479400740375,1.066011102695984,-0.561677711139611,-1.1336209870323415,-3.39846139559813,-5.1427941633186975,-4.598853973484166,-6.141529949486737,-3.72999294062727,-1.330524762095066,-1.2336151529043897,0.5264542990733282,-0.4854916966884123,-1.6147484308357798,-3.2857143718491826,-4.692317904549452,-6.000286677984223,-7.050628360223661,-5.558521458325183,-4.728840254689863,-1.3714803816358998,1.5733121602335267,4.811428641735783,7.857700355114345,7.224265883395351,6.1442775453110166,2.610499980268107,-0.49904929046754537,-1.5701595634964851,-1.57955152131444,-1.3315651765483962,-0.013797064273438376,1.4187421119572174,2.3136732394080157,3.779706779700377,3.121921003727434,2.1898968045387535,1.6567841758943869,1.3822157316531747,2.1409140745607766,3.0067282070107058,3.628938769603233,2.1076231650667534,2.2009524247541905,1.4967927546779807,0.4386533495491948,2.7194558546105454,1.8199898117689648,1.4615183187660807,2.0579074902329433,1.962101299186143
North Carolina,5.278903146262879,4.062836072925571,3.6360771717407174,3.9350827345357877,2.830291177612412,3.022203811671198,2.831098202636053,2.4513535641114945,1.8290826995123177,1.5289546950557693,2.306090913151638,2.027119637019753,2.8932257860611763,2.8801378377007683,1.9621656850543079,0.7050519021373486,-0.6188571377971817,-2.6855717684544764,-3.3425955642391427,-2.888191704209908,-2.9443206856500392,-0.12937119615913809,-0.9275529296290457,-1.3966762935823294,-0.902601863020939,1.0507426672913442,6.196477349133034,12.130939380099862,13.786256654362536,10.080988302342126,4.806423278168484,1.511145877094956,2.0996592598813946,4.039110799324088,6.32191936831971,3.8401388521345643,3.3521143517904557,1.0530773459723768,2.6478695056487163,3.400488862002224,4.529956082939914,6.031127247198233,5.084729702424784,6.221802962677454,2.907597635645964,3.421386378694976,1.0558660838039438,0.20282863293862471,0.7104899812184766,-0.7404281057031563,-2.271990537556871,-4.536120032348403,-6.8370694891685595,-7.740155011746517,-7.212529941931706,-5.459249379762626,0.9684531516440756,7.234857310054855,16.885972171530106,23.57567530685465,18.248344591228975,12.154672647968109,3.5466043032698478,-4.219466086242348,-7.7035778998129025,-10.149026325722636,-12.468111880844964,-11.540190499710635,-7.584397814717801,-5.692107579121486,-1.2921931571585892,0.5012183398748199,0.708838267484157,3.2758594951970696,2.8555241675715126,6.5270108684480395,10.478783029887213,13.64291376733497,16.61676199382859,14.240901339777473,9.782955131119905,5.161126946756445,4.005076918607736,3.056364485498875,5.186529443633168,6.337623823373647,4.626321791203201,4.012641729941074,2.134326990009877
North Dakota,1.5996860808994535,0.8522058579971139,-3.33261978152211,4.597032693262193,3.6493355477170897,2.5664342535050797,7.583142674087785,-0.30819045988415256,1.2801975640773093,4.2581980904965135,-0.5090492694449379,3.863269250318896,0.6864320701810497,-0.6610864935410506,3.5773726832167054,0.5449306961529701,2.147390638660755,2.018812327187612,-3.6470899066728153,-2.1789348493546474,-3.5487886587939386,-5.883755749364867,-0.7024534303884641,-4.286047342445584,-0.41555149341422043,0.7562582842628698,-2.8910312899118438,6.257060187856632,0.4266197455285085,7.822098522539041,10.683878463252563,1.8295195897138263,6.541980881129622,-3.7612233785718345,-5.2189945167718665,0.8799547926763416,-1.356539692240395,5.82996675308862,8.706563554791073,3.6490243386520453,5.0727619933913,3.108640182589967,0.317750560908705,3.739068951555622,5.461451388391667,5.162015522739403,10.194932632077204,8.11952748276377,10.448444599335737,9.2346432051033,5.608923046538301,12.743924338722051,10.844168012619267,14.681566035106156,12.907614950641072,3.2033759042600654,-1.8011455161026757,-5.619709359701217,-1.4075513124620187,5.797427619750068,14.113997522666718,23.695967813157207,26.074921069422068,30.239621299124014,35.41898318919108,36.885952550370305,40.4287416646102,37.89531883811734,31.742149253660944,20.026354715212364,11.204861528258194,5.55973441189477,-0.19895192661822117,1.8299715119494748,2.4146067859357436,1.6803210292440127,6.40089672160654,12.69930569590591,14.392724307685913,15.005241094504958,6.258622584890028,-7.9682275361497386,-16.534130451254732,-21.571083695202226,-22.76062583974059,-19.946834417320012,-13.942599387334544,-11.159348014821296,-4.91946188715497
Ohio,-1.2219673869105754,1.7124638943721764,4.513270495915697,8.107804917236418,7.562240415495154,5.603778311984087,4.28264169439968,2.4965253468385127,2.9420191491293375,3.584680857907202,4.117453389191908,8.655235131397076,9.087088451076179,8.313680532589125,8.616650294615994,0.1310489952394038,-1.0877762264880555,0.29289837825943066,-1.2369428373906188,0.6398369523391116,2.4685250844433404,-0.7266442939664365,-0.9451365435719478,-0.679063523581202,-3.280457891441347,-1.6893893068084056,-1.5686544462286705,0.5828040128829108,-0.6102090562567043,-1.3291983279709263,3.4688913213278334,5.872827755899817,6.124740180310543,15.379607522982825,13.980990905035195,9.713888161362025,19.693047721627526,8.771246206502441,1.0805410749889084,-0.04481061523218521,-9.024060565386623,-10.564907785153919,-9.598071765345393,-10.467066639943333,-8.166014392946954,-5.076432945413996,-1.7890510995273057,0.7758435446718641,1.0609239078241566,0.30352547211753816,-1.2371295665785054,-3.248299049512137,-6.059243003761253,-7.6733849568512476,-8.981739629881867,-9.442876407722318,-7.499267313503738,-7.460599798592524,-4.4401032079734195,-0.5070021289859202,1.291017824162969,7.955438765115944,7.779924031671133,6.132870153190199,5.2503989168996235,2.3484108802361554,-0.006348514011059841,-3.0124870867319045,-2.8862851709768926,-3.4545572743305866,2.692050277242999,9.655610566194706,11.575832541082121,18.65429236754167,20.42144396315877,23.675916261785474,27.674794031027254,20.98227963358914,15.682728913076405,9.135853781361995,3.98549741543194,3.6516285929134473,2.0579629162296498,1.5873729938105703,0.8763873030500093,-0.14998635206286393,7.108343433394679,5.750002942388339,4.401180990991867
Oklahoma,2.045868348810578,1.9139819912229739,2.95377554841031,2.7938525708167563,2.9352869789034086,1.6061143916361555,1.7995936838970095,2.001352764511454,2.2565767163672206,4.753215725678362,2.8205741439330376,1.5423569789646077,0.29592925288073224,-1.8014400859127953,-0.3785525432571031,1.0514494507633174,0.8074079274909952,3.127737722225363,3.1771250405632423,2.8501391352657035,5.572058058058813,3.247893418705587,4.594572629100395,4.168094801058041,2.7096291123762937,2.6483430124515013,-2.0299987388070804,-4.342245797265934,-6.413250422787087,-7.601386614722731,-5.332205890554522,-2.638547165509529,0.890016848493139,4.625929348851695,5.86000089493727,5.8955020169227215,3.8170252740718,2.1892931455295277,1.4719490890343787,1.5367412985774942,2.8591022808499265,4.497326892048347,5.690401116176866,6.343175490666318,6.451619233851286,4.559757080273646,4.021095043402818,5.1721405861894185,4.216084938578562,4.975979110640011,2.938538774453959,0.2240630771679024,2.1114832407853363,1.6628136323040812,1.7823833242492575,-1.5949783742028556,-8.277843357888273,-11.438268878159716,-9.736971723980341,-4.5233225596403015,2.474711443245433,7.814194278998111,8.412513342682331,7.335680566545827,6.130723538059712,6.867957692109275,7.123168324564245,7.995730846631624,7.952404918764724,4.8282017969679085,2.494090336714817,0.40193131530609305,-0.541870032889238,0.10763726364310511,1.617288854988784,2.721060340248257,3.828277104243157,4.435845164494791,2.454876636432085,-0.5081448336229828,-4.090441247748372,-7.250304657062008,-8.478898652677616,-8.116794685612385,-7.281647014236604,-6.087451521218148,-3.013959188365252,1.566207756959456,6.9205785319421524
Pennsylvania,0.5058751067742998,-1.0829009241558485,-0.09447123522662045,0.864552022603733,3.0066997945828375,4.077094438909526,3.268556294396696,2.873298385221168,1.4070344502267842,0.9580413795957494,1.209366425107578,1.7532571077918624,3.5159079136181686,4.325881794682253,5.49905150753612,5.8199183755534944,4.7236090587774155,4.392291926814085,3.0133552293727615,1.7587418607114442,1.1844527616180014,0.19546515565731756,-0.8378087179975917,-1.2569602705452991,-1.0918466052170337,-1.329772446284701,-0.4907942544442302,0.8879831027182239,0.6134849848785437,0.8428991147442739,0.9321553349944772,-0.2492809745191003,-0.03818877065287975,0.6955398887320752,0.5946507597468248,0.9594052400831591,1.3447801586760217,0.7029559221562075,0.7291136164378093,1.1824848582487775,-0.2939042439879595,0.22700251856099304,0.3626412124024467,-0.6092151386100503,1.0200657595914957,0.5503142682927296,0.4715638738142154,1.2063051852177729,0.5804315752267281,0.21469219333681674,-1.17171884461186,-2.663366758542078,-3.924307802548151,-5.097188509543674,-5.647391213559983,-5.922070464474947,-6.132279439500544,-5.449359231557502,-2.080136792943581,0.10093428543691425,2.702855168286629,3.9155801843518523,4.473432712089974,3.951897274011098,3.701531356554999,4.049165208670989,-0.47155285512447176,-0.9572858889915018,-1.609748715424622,-2.8714210874822474,-0.8196518675248781,-0.21964188482238503,-0.2930807502854961,-0.00525226458583453,1.1320936143379192,1.8726407861676702,2.65374798989259,3.5915900508866283,3.073468571249773,2.7000779504319934,2.4486402714282574,3.143379437056911,2.9589648531867794,2.087051059706301,1.6085063288982953,0.7333951992756024,0.9670414773843039,1.5868519685585225,2.383235820451655
Rhode Island,-1.1894795171738894,-2.0738826466681664,-0.5272419201325085,0.21846178012979198,1.8356614350277973,0.9180264847828101,2.022599421613981,2.34917931138239,4.049616238753512,7.076337245581412,5.475845169577985,6.514456096334056,4.668843508830412,3.886143593033309,5.224810662377136,4.835297988832445,6.703463979310459,7.388774153515016,7.237521751879841,6.2004742982824945,9.003606267492799,8.469762707059125,8.546014998546502,8.01989535638678,3.592259567670434,2.8040909088131514,3.3177899276197556,6.616574240362216,4.960688778606973,4.22915842757193,2.2850164085420097,-0.6271692283874271,1.1533662571879728,0.7389417593495492,1.9360796629594785,2.3766359330917006,2.601516350343303,4.302939864164969,3.1872024395597816,2.4375866687678376,0.9629283152752413,-0.4322925495957672,-1.49647264089105,-2.632285721442807,-1.5441406058906875,-1.7377809786900806,-1.51829464198127,-1.3616703403536705,-3.5288657355725275,-5.44510645580369,-6.601184872534933,-7.6700383780364,-7.412351456982408,-5.890173658336221,-5.251565611683668,-4.431294570925865,-4.301643429414004,-4.7495112027768975,-2.945978821540162,-1.165638084780126,0.2491492160902082,1.3229980148372784,-0.08431832775788618,-1.6417188573611499,-0.6895105299031524,-0.26213867560596277,1.4165557658362176,2.824821645357533,2.1252131567609727,1.996871679215384,2.1802788663188526,2.641436460246737,2.775963645668421,2.3659731482700552,1.2584286190486662,0.9302836943101587,1.6733967881238871,3.0038621026073327,5.148355377385417,5.882149237286656,4.807931309058359,3.8359765163647785,0.6971709244918503,-0.30651878076219935,-0.836227230020143,-1.2732678280376182,0.4372513102360211,0.09307046896047781,1.510727131935734
South Carolina,1.491837970256759,4.662802075181114,4.118447426979977,3.9297926988511547,3.7428279274495706,3.2669651122649834,3.070442190810395,3.0840600091526915,3.4058502186309494,3.3971117256341574,4.578893369221053,4.481431898737133,4.931194566978101,6.311013051368826,6.597476275286413,6.725934806691897,5.81117003028184,3.9556870943765574,1.7513121138928913,1.2263860435958687,0.2549995204458178,-0.05279626560219737,-1.6343895643820205,-2.651992042273974,-3.200091204790799,-3.4217757725083064,-8.078114018915198,-6.617401283723511,-6.136202484000394,-5.628018441463506,6.970808811209533,6.7089130410400974,8.2466604217504,8.925191406563188,4.284714874513548,4.300941411526379,3.297395457545823,3.17886732542055,3.3873963600600043,4.331189355318199,5.292394487281101,6.16614880558455,5.671833832271704,4.7002415239357855,3.665673793311735,2.0365767366948586,-1.019858325285117,-1.8810966157469702,-3.531070919095668,-5.840840611036876,-8.996852012791772,-10.96851328391432,-11.332828656182986,-11.00672978840616,-10.709244551357152,-7.771602765631526,-7.13136863931652,-6.388147633842485,-2.167598875289831,-4.227338489529856,-2.635859383019508,-1.8210478353001638,0.3231550070003335,1.8879274710148968,1.635890801316458,2.9543868913934626,1.8681371748321363,2.3335505189312356,3.082028312996565,2.4592711204172595,2.265468730978349,-1.3197951557442407,-1.1855826466613433,-1.5228190189677575,-1.6434215339688558,12.002853143549835,8.399066440136382,6.803439299716878,2.8046839264154544,-7.541150998229649,-3.856222822692835,-5.0922375510295925,-13.098451258086675,-17.574522153043432,-24.723402729504052,-23.57066283808055,-14.831088671137548,-9.944753859302716,-3.019857280417802
South Dakota,3.843713733438943,4.373414767616254,5.323877015447087,3.8259982680025275,3.30467346273535,2.2620218632164115,3.140210423219992,7.981327288040714,13.192802435635484,17.009450531820754,15.75777139150272,5.07749988970273,-3.402406024149035,-9.189204836882373,-8.815521067944196,-2.178353978656839,1.4849684918548287,4.9344638835782,4.772471566973306,2.556011974954879,3.010573610160577,2.640617839539371,1.4190858472434371,0.6917329410349503,0.12429332367971954,-0.7195485942277356,-0.46282180416460306,4.7790921780888365,8.527795639034535,12.653705825971015,15.441825360268222,11.329640680921955,9.287489566184739,6.8388989534739295,6.3944359323898015,6.273338497807618,4.66268989418418,4.082209594846064,3.2077280917072724,2.784012853661673,3.7297004127826066,4.601837422706715,4.825755929961544,4.991763168125338,4.535334304606738,3.7719033453780275,2.2257483061103938,2.8130651316879014,3.886724899002536,4.0889426332856855,-0.3950425377743603,-2.070462825169287,-4.682765534684693,-6.052628922452817,1.4036429810307287,1.0753373053325443,0.47064474060416345,-0.6441942108833432,-2.6912212050567033,-1.7809392985186703,0.9194690432157956,4.770009449367869,6.7615882245194925,7.294249280829322,7.517918446979648,6.1037399491418896,0.772681101135636,-3.1165673652033843,-4.3219139252269345,-4.5307940377788185,0.08034844397962035,5.957346857149308,6.942766695904325,6.95149529857142,5.74789543703775,5.006618176581617,3.47553777417162,3.0306109193339035,1.9494225833600127,1.4750225062726068,2.4239861420575255,2.4676292358613363,2.3090089651954315,3.3174358323288042,4.582058480169611,5.74743736361742,8.054975962184544,5.099372192263867,3.7019729762694715
Tennessee,5.625334050570929,3.839877758471652,3.396184857221665,2.462405244060907,2.722636237010258,2.8396032189868943,3.1935946559533126,3.701404151879855,3.9543756674287827,3.8981941998980663,2.7560430238897666,2.996079652243154,2.340371994928483,3.1372473653694977,4.286354349250867,4.571543822484261,4.932455768108802,4.284173309468642,3.3295807619150026,1.7834260250990683,0.5072475932613699,-1.1046517310432242,-1.9640776096561556,-2.7989654083953246,-2.8169770824769356,-2.228252873037681,-1.8993731978937518,1.443052221841836,5.538025842697896,8.964261974769897,13.239980416083991,13.181301257161444,10.27470437740557,8.186377374564431,5.979899168144452,3.8581543816152,2.9939495879322866,2.5231712707687777,1.6239028238505808,2.5014395142699266,3.254531838597302,3.3185145227147417,2.3798550171326656,1.7320338448677173,1.4661275531548477,1.3504065308932913,2.1657812754416303,1.8826319956603343,1.2634915280895407,-0.5724391042062154,-2.5289642562660166,-4.414288708274116,-6.523978366190086,-7.309479928844169,-8.140478691761363,-8.431859959881299,-7.831897881222958,-7.22265212032472,-4.650145581566337,-1.9586920340501455,0.4386511783396923,2.658084083498174,2.646040691031416,2.5518805610586703,2.425436395104926,2.9131544307943757,3.6834489747114216,3.2942774258528837,2.8675890236153454,1.2716862417224974,0.14943775175356178,0.4676393605623757,0.70705206348811,1.6049430892689545,1.961891735741934,2.2575482302363508,3.1399253095235364,3.6173302712613693,5.094232967066142,6.106960105662597,6.34264674798521,7.225947880888935,6.458841699203058,5.402653965874431,4.291076194947319,2.0611766597766006,1.9357751440628221,1.404097270221794,1.6186429386722803
Texas,1.7993865313808395,2.7063098214268693,3.136522753834821,-0.5851042072893091,0.06645475916821794,-0.2222668963382535,-0.2151686282909532,2.9346794105669187,5.083930045894439,5.869531011524592,7.3136894340194605,7.861579276143918,6.1979911306401,5.476190504261084,9.577225649142353,13.511885133643348,19.451749743266593,24.60637973919681,18.726360834625236,13.28547204822419,7.759895422178838,2.6462935812341715,0.15642861932107616,-0.06188904430456012,-1.2110876632067515,-2.08857307459364,-0.34235925283635615,-1.1589400948317568,-1.8885482937309288,-2.762444196699691,-3.386384484083231,-3.8577179786354505,-1.9592878804733056,1.3380211665138102,3.450364407930194,5.627503037364769,5.777162248062889,4.131881565003428,2.637474718307303,3.1512608061344913,3.788963254376127,6.1486178015438,7.731397682411351,8.104473786154822,8.643270313364303,8.03735442372728,8.396129555200481,7.838577294373708,6.398965750543908,5.131930673411331,2.78362082597256,1.787362740009726,1.522223779123176,0.6224665046258572,-0.544719516484488,-3.6279644016139256,-7.806063267025881,-10.660461543997396,-9.603303215205925,-6.672482076960256,-1.3018928701998573,3.943427552804424,5.760107334294686,7.183284054172552,7.68174083221205,8.340841438035678,8.823357447065412,9.782435464480098,9.668095596213186,7.873318380804759,25.803456513373018,23.943250025152164,21.43187987326915,22.3486680655206,3.295100697973613,2.9975400062165303,3.844025123694847,4.3161927817944585,4.619829679041618,3.857436197545931,2.9925647077590862,-0.09754181392809716,-4.254550739989246,-5.431834532126462,-6.077568327078012,-5.8175688115871775,-2.8902304243978185,-0.9179491883917461,1.7827571658284764
Utah,12.630655386939486,-12.121225675872756,0.9211056136649038,-2.19464859200553,-6.075171808074517,4.404472393914508,12.316550461803827,5.731311602579346,10.808359491471627,18.15772071092133,25.961576622486028,33.546688247351206,33.66984339322493,25.85484471622986,9.77494706371816,-2.6180635180354273,-11.20937768661608,-13.155073343515694,-23.998860428269627,-16.314157659452675,-14.550614975171456,-11.97874116845366,1.0840366874875669,-6.236005978249042,3.5271959419662697,-0.18155450175467674,-0.3574543184510128,2.833130109264371,-8.013819116448673,-2.610939589289184,-3.1987024640042465,-2.8370699891704643,5.8427632965695215,0.3587877006456516,3.2092097541510696,4.810941730832066,2.2924785273229364,6.6349149187007805,6.001870151974935,5.933612982912804,1.3275255245740143,5.818537525275355,6.435626710159532,5.902941438814459,9.051015832074393,2.4622504796386733,0.772152572971967,-2.0219245371368273,0.6250353385125016,0.6475131157996803,-2.9385236320988968,-2.0037901031571206,-10.357848014935835,-12.81980580493439,-12.58448600688592,-16.269102209264098,-11.031436706436331,-9.867172441379948,-6.866496488019408,2.784569357794652,2.821358324899961,8.207581563511456,10.662477523981869,3.8154686920535816,2.915198090426535,-0.5571813066471165,-2.5560418567554124,0.5969204256733782,1.9040443491958041,0.9749944836849502,-0.13318730377199559,-2.937831049962776,-4.853761131430009,-4.248277225260509,-4.729513745952989,-2.982425052435455,-0.48173772689317307,0.6931853615238875,2.5352364821323476,9.523203602993071,8.631674766154518,9.206746088043591,9.933949790559597,3.1813553848616074,9.012851049139899,14.247763175540667,19.448558961079183,20.243579262567977,10.678540425030695
Vermont,0.7214768303056199,0.6665237638234022,2.962385006665548,2.280581636154621,1.5903078874831684,-0.16393529256654235,-2.2533028991479473,-1.038250694262666,0.8714552743059845,2.8752186879583075,4.12482767752441,2.6168610564494994,1.0775254664427996,1.4754572377619897,2.3222282543383685,3.6513512748352563,8.38122675872944,0.9567350367150449,2.937693521472889,2.5682708233922305,-4.197008268289648,2.3619764693736993,-3.296131765375385,-4.463824035893736,-2.2669299848922706,-3.617880746245603,-1.7576108289772752,-1.483669529119696,-1.1113207739816853,2.1332838756015575,-0.3130785470888844,-0.004317810594896712,3.2230418019484395,5.427920477247048,13.905669220703953,22.55913201415228,24.28816297451358,20.894445430041,18.06810662226477,9.851510360373608,5.0526391975801745,3.9779140779865925,1.0032255797015983,3.8230254807463697,3.3216835365093114,1.699660195657609,2.5780643413171043,-2.559393713772223,-2.7446458369996463,-2.3194071365268307,-4.662327695779499,-4.761768389981536,-4.80323011091668,-6.918880289521242,-6.387782164172247,-5.431683767244007,-6.612110122718259,-6.117682383957496,-4.374239461656812,-2.0047708550636307,0.889727210613521,3.2389021049108666,3.1144204260101307,2.4026145397485346,2.1405216192039656,2.205026783571371,1.9111619770738708,2.363915439956509,0.5989104651846142,-0.5960996719542863,-0.4944975573615747,-1.3324514889285868,0.8377820819905799,1.2054979987236214,1.3188311033454165,2.103681286404617,1.4846228939866697,2.431006315077245,2.6206157144244693,2.7358590905623394,2.631730797700026,0.940225660729639,0.14132078676992468,-1.1845584675042584,-2.045668081621249,-1.3447314513222752,-0.4891686053294002,0.8864172015143912,1.873601028559311
Virginia,-1.404686279167749,0.14778956164348014,2.6132712520038526,4.707782366428426,7.960333405990203,3.7716625418490946,3.3414281413135396,1.3211373244323792,-0.068443137687352,3.767293414227783,3.105916704605077,4.07882987482943,6.038385419259068,5.385365853610396,5.808400211658642,6.654853117261683,5.773196709494078,3.1604718737372397,2.4483143975120196,1.0413410179620872,-1.448509390325817,1.180378713760575,1.2302632634509447,0.32956254672052415,0.8174314593393551,-1.254101386715416,4.0051388881584815,-1.266195424052718,-0.5958697751897878,-0.33071880040851165,-5.941087182192873,0.68404225373032,4.142595445250975,5.098309053245333,8.1821090341976,8.828534424774972,5.50969116574957,9.368088668869259,0.9743480735890379,-1.9931222470944712,1.5266614708983335,-5.054233175509855,1.6134537438196657,11.99710528711098,5.08867846104501,7.757284117209763,5.7752771050720835,-2.702993931806048,-0.3215742300228981,-1.8287164766379567,-2.6361422213796115,-4.280325515194595,-5.636180155574485,-5.976337570054393,-6.913360653308444,-6.493003550341891,-5.863464317262748,-6.397214145883992,4.025254917253219,0.145610439971986,1.3662931814152197,5.466225349141415,-4.423460350590705,1.1471505103672923,-0.7637974651553379,-1.8538934286839404,-1.9584580417315887,-0.9565711517464744,-0.6156383571924536,-1.1857307398087151,4.587042655200373,2.291686392893387,4.449115991836783,3.679366137456505,-5.324657385669126,-4.440023968981407,-4.112736099528982,-2.700386644400942,5.684325104947286,6.606613395134228,6.806115706489038,6.0627623869622,2.906645720262802,2.0497270078869487,0.9584756470115101,0.9724176843934168,1.498687952544489,1.125430416796188,1.65844174149961
Washington,-1.2068854170377274,-0.8380713851058378,-0.46553287121291603,-0.32492938752453054,0.22397315323308617,-10.19012191723219,3.1814914172880666,4.082130367337531,5.390328772207829,30.233291812839582,2.709978076888992,5.163569126877395,2.8832305636957343,-7.255191728110182,3.926707924650973,-0.27180739479414956,3.7530284240474887,4.831701668163695,3.726017813939708,5.518220007998998,2.682622591035804,1.8661693165534146,0.7839232927080563,0.16341037693230887,-1.6251922954391083,-3.7749605636069834,-3.77252044087134,-4.722798718530083,-2.6243149737934126,-1.0066674624076262,-0.9131993623625947,0.45277566372215566,0.4187253653796229,1.039742106580402,2.8984997753596478,2.735621482161294,3.341150848703147,3.9748052199279704,5.4049258750460005,6.724607316074119,6.669609506010649,7.959670026235499,5.820148371947803,6.330316954249607,7.327027769763399,5.403529207440572,5.403955215415538,4.037043780841945,2.6996541579760596,1.7975760627015773,0.773283927983088,-1.9734817061581804,-5.03399652713032,-7.932004792692339,-12.873141489314616,-13.751564629307925,-14.28097277577159,-12.349219394211104,-5.12135200947176,-1.6525808800083839,3.542015626285632,5.690833569149391,7.900459263427274,7.360399358910241,4.342668181227662,4.006397583017258,-2.480169678186833,-1.9392237021619092,0.13160849353646545,0.6091747602105355,3.068230142080217,5.09977281465887,3.3758206600616103,2.9371291546161893,4.622525501019865,1.8336168624494746,4.548398498121687,5.784851814672314,5.149100518127247,7.683583582806517,7.184612567407325,6.73115714900116,7.596428438115453,6.870100230603976,6.336600460046317,5.750531286916907,5.0847362339879165,4.22437505124144,4.388506996711513
