House Prices Year/Year: Q1 1992 -- Q1 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Federal Housing Finance Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fhfa.gov/DataTools/Downloads/Pages/House-Price-Index-Datasets.aspx#qpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,US Average,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2004.0,3.0,9.958743983497591,4.934459289135357,11.194256859524247,15.818181818181825,6.278139069534781,26.174162890927178,4.43491880306652,12.055829438504393,15.858377402295886,16.829064587973264,19.460936268586135,3.8698690469199626,27.815289095847888,10.469104226007087,7.148979941710949,3.5607342793907035,4.113434545975352,3.685063056808964,4.098897825439378,6.25981601974422,12.740112994350289,19.007977800901855,10.838056304004466,2.846054333764554,7.6035086124619315,4.7385092766177594,5.448367217646725,10.106650798736675,4.858072478402332,33.802219123264415,9.406489318823063,14.649243466299861,8.483336303689182,10.867675186924012,4.907278920146337,7.159083931970281,3.3290496297656187,2.8293601003764057,11.729225629842714,10.589483456004242,17.867201039861357,6.051475204017568,5.584872471416022,5.674684567095547,3.302552263691167,5.861568247821885,14.031770045385791,14.756211908110647,11.436525612472156,7.827102803738301,7.4703496431688565,8.953040425220664
2004.0,4.0,10.163034343660701,6.006156939121696,9.926750659244066,18.728006623887392,7.260214520429047,25.290773483544577,4.037267080745339,11.811367895065581,14.9694627944659,26.68885039657216,20.973044049967125,4.54678277131668,23.223507164157375,11.166580593332172,6.41944880125475,3.2264309221139578,5.149066909421945,4.003446295232624,4.9408284023668605,6.015577528586415,9.435682866645212,19.614935173334818,8.996059466236792,2.8740056453682294,6.432022696041487,4.55277223259709,5.7593106966725225,10.015269918261032,4.590109341177782,31.646797102275965,9.69302962166389,14.97186700767264,8.545465136599299,10.779249943858067,5.834167083541779,7.947301317467065,3.0973451327433716,4.404628592758482,12.621403080814925,12.216928799843373,14.835963455149509,6.5926526539013235,5.15306678287394,5.15034601016596,3.598726114649685,7.907313540912379,14.765965278203804,15.428603782131129,12.836810082572791,9.224950317328025,6.829832143934065,9.640585854692613
2005.0,1.0,10.439500219202111,7.084995014955138,10.124415021116317,22.905391862096618,6.428571428571432,25.354557175443816,5.024494918822612,11.916814051350851,13.70109969352804,17.476689495832996,23.761606144572454,5.0509141402453075,26.150052835505466,13.528583497606297,6.793598233995586,3.711565676058138,4.090014064697614,3.6637931034482802,3.5329549403451836,6.27080718222999,12.896974916567988,20.108753598464656,8.677903608111672,2.366412213740461,5.928060066352359,5.590770791075065,5.029585798816579,11.552410437859356,4.281094118291949,28.667520819987196,9.037609037609041,14.692505438006723,10.381137690282698,10.09725713036826,6.963201585924922,8.768042163262871,3.106971153846146,4.20715955222043,13.673406457865303,10.978550577484441,14.960786260299805,5.9319445292931805,6.271927457224578,6.776879596426187,4.067710965133905,8.350305498981667,14.394389635088553,16.325294571082484,12.974399577725002,7.068424356559944,5.417819043856183,9.150265833411066
2005.0,2.0,10.569931565440553,7.003007426502177,11.494512953954063,30.49383913844961,6.259332258257176,23.994581717969066,4.430177845123209,10.8759900697482,15.918439299565168,26.056678206263584,25.750834260289214,5.646223443852725,26.20545073375262,12.729151933851915,6.860401955458988,2.7359088030398944,4.837993786063026,3.6108156524660004,4.481323002197294,6.217921300256628,10.22434907893383,21.1350992701475,7.878579708900431,2.004961774087392,5.934501011318153,4.968168767944082,5.862544852332324,11.856154437516013,3.759316089434466,24.211755546905405,8.60995364951542,14.416650754248625,11.643528884908202,8.623628422286139,6.039657995270152,7.394448332167021,3.122015281757396,4.473348325533329,15.763885901131516,10.825789765379652,12.043901030133812,7.097399842414679,6.960000000000006,6.512630192745118,4.5505758637957,9.791676376007839,11.703812648489647,16.56732304417243,14.653891479223255,8.654739057760162,6.375298765913868,9.951389525818577
2005.0,3.0,10.588848358520059,6.906492102576422,11.648519997811452,33.84430695355064,6.87808896210873,21.55463104882855,4.621517088957289,9.284653182493429,12.485388254940165,28.547599189801037,26.88129480582311,5.896653098145639,23.316534094359103,14.349610608292998,6.832000000000001,2.4640140800804495,3.7858361305233172,4.11203481560007,4.74446288559493,6.57728040540541,9.24580305687797,20.533372194695414,5.863615407183875,1.6000000000000034,5.444331812806224,6.659671645475862,6.1390572942268875,10.937435044689254,2.824737855767174,17.37357259380097,9.02601888095786,14.618614738590733,13.531570012595138,10.152655792555409,7.263107263107271,7.385549762218521,2.5821735267989423,6.729302666097249,17.835638054898048,11.380261422232875,8.643109865367828,6.71244228720256,4.388796334860463,6.634513586636867,5.288968899373027,12.148507155594162,12.437810945273633,15.989173730977429,17.222943939242544,7.216805104129054,5.388878272501434,11.296602962896648
2005.0,4.0,10.22224482530641,8.421738872755295,10.752172290633823,32.73765418646211,7.248554913294793,18.358171675963696,6.131186174391196,8.815149991620581,13.307675628794458,16.180333177418763,25.56856187290971,6.881323718486223,20.835792704521317,18.07154286894132,7.1007474470997,3.5819216103019254,3.2465775661490177,4.003976362732645,4.082323089935161,10.957690704460193,7.935885495809028,18.566244882768885,3.6358407624994844,0.18957345971565173,5.376926280716367,9.522049765952191,5.906630219220673,12.393860222077068,2.865633623434518,17.037133324667455,6.216300521367148,12.888730702495884,15.208758183964797,7.90593959051287,7.887740029542094,8.233970753655786,2.7162090657887026,5.869383863663446,19.128795475512415,10.293690026170408,6.5771630051532455,8.718548858981864,7.568379610443439,8.04309842748981,6.012911158930219,14.588645819353099,10.300406243318356,15.11747682346593,16.855230850705304,6.045310482450999,4.737263019240718,13.002592608867616
2006.0,1.0,9.154964521411198,9.130055280768111,10.027985074626862,28.719370489664435,6.637470139915832,13.627912496538636,4.734001542020058,7.574519099776582,13.635642936419842,14.047903350424948,21.06131427000274,6.592498760808503,19.76322108672587,17.299201270030267,6.873029817580494,2.7786392110649496,4.448167765646952,5.033373454426079,5.213694338778263,12.181594083812653,4.982359111280628,15.579227696404777,1.4257441738357772,-1.3472532935620223,4.343525921041784,8.866610637531505,6.452298697847454,12.86575212116407,2.354920100925142,13.903410505352237,3.6590163934426245,10.922413793103438,14.703442554956455,7.027295285359799,8.067879068689916,5.55035515665436,2.232324998542876,6.575374808169057,19.116450300329387,10.595837145471181,2.7547495682210688,8.546712802768162,5.028188328508308,7.957650273224037,6.463947560087403,16.165413533834595,7.626766417290113,13.54664647133998,17.42746343970472,7.270168855534713,5.28460997891778,13.489147154332603
2006.0,2.0,7.146656351240269,9.613399105196736,9.44190766108575,18.84758364312267,6.593221291664319,7.462517893467944,4.024590476917798,5.1977822795607205,8.987681857352861,2.5961999041992643,14.602683178534573,5.853975825247971,9.946013289036557,18.805192298412393,6.236974533624771,2.7801750708913766,3.0641405588484294,3.8415820185865486,4.012396922906635,12.040066441838233,2.4788758694738817,11.536192803572943,-1.731274377139216,-2.1194222464883157,2.8030549236269118,10.102271375906755,4.583615789748132,10.859106529209622,3.8766240625330113,6.436070197430264,1.9441331149237087,8.202603471295046,14.681107099879664,6.516942087971358,8.12031795047749,7.775847089487399,1.447178002894356,6.271452673221248,18.02133273869254,8.062454853586704,2.238357106031968,8.336162988115461,5.026178010471196,8.20501292570529,6.274321978087763,17.077001443246452,7.403656251582522,10.90261607998904,15.84662823434777,5.110819896302204,3.3428099779897247,13.004671338004675
2006.0,3.0,4.63669776646876,8.830964552553228,6.630402822699207,8.765696150131097,5.33993944398568,0.6124581186727631,3.127239805349135,2.0912845715480732,8.264053840063335,2.75589334816324,7.757634580054766,4.783513960813629,3.121768673986904,14.950991670884914,4.552942938445412,2.7421630574811355,3.642436774296154,4.37834941050376,3.2127636323899,12.253590886577504,0.7844036697247743,6.154032160560989,-3.369229551033343,-3.3080770564056885,0.7089925896254684,8.871014408888366,4.096125147944208,11.710260061455443,2.7679500520291476,3.980387614855997,-1.1024287222808928,3.804500986352103,12.868994790661784,2.4015187470336983,8.116591928251115,6.72286842386086,0.7043473240575018,4.933119926832054,14.276148858190016,5.765503875968997,-0.664016240906781,6.966940315065455,5.645603710538138,7.291781577495862,6.338069689287187,16.939823874755376,4.429695181907567,7.062034957953592,12.932100080985453,4.429349351597157,2.4660018132366264,11.131218080186606
2006.0,4.0,2.9852812254879337,7.516125505630261,5.5929919137466335,5.526367636435274,4.101541446588344,-3.5382667416994944,2.398134784056851,0.3798962985779604,6.290963019662252,3.2672654072468292,3.4724996670661894,4.38807531380754,4.005470887065254,12.555740141645522,3.076620632034202,1.2009656004828058,2.6832975210942847,3.956032285471547,2.8820629503223323,8.07231744540972,-0.39055404178019315,4.394397143641852,-4.344723697772132,-4.376836130060259,-0.9801984111299908,7.614441570127106,2.854395465357552,9.937527241028626,1.8210895583986797,-1.1587871607863445,-3.2597751300553828,1.284779695751553,11.016396497111982,1.7612248731918092,7.792990142387743,4.879442943255048,-0.3548737908534168,4.699724207800992,10.228956228956228,4.471394674400205,-0.7973872842176799,6.291711517761031,3.2073200096315895,6.5710743356153305,6.3967987009221146,17.03365347075818,4.9818269929731045,5.7650517704205555,11.470006591957812,3.0661943767987556,1.5765361121092434,12.980245761393682
2007.0,1.0,2.072915719610875,5.9400661192279065,4.856106636522068,1.2258084951379447,2.7628140167475483,-4.846121710068241,1.880889281507661,0.5369535484524606,1.4790009766987613,4.055552134014909,-0.045423574835335115,3.5341531466363563,0.8160029842394853,9.917949585518521,3.5249746143803455,1.9672922575583796,2.4269081500646816,3.0367746640275093,1.6482347937048034,6.555575901849475,-0.28157500340615127,3.4562211981566824,-4.790538388021663,-4.101995565410193,-0.1856240126382302,8.547008547008547,2.241749463278251,7.577194646432709,1.9669268693508692,-3.6644446872837015,-1.9230769230769238,0.1787518458071176,9.116796239378044,0.46369284985625525,6.73669542847955,6.588763107100003,-0.6385404789053617,5.809703145768724,9.450842605244327,3.262499353704567,-3.966719892427934,5.4510678992668105,4.565017650756806,5.483496783718236,6.2368166011059785,16.478512832091504,3.6590075304112823,3.910125474175674,10.512075756972898,4.356143419326628,0.8365594268678075,10.413764541997653
2007.0,2.0,1.1011327225957839,5.248560962846678,4.584859301840427,-1.7641538942758792,2.7894958869436937,-6.4500297963332915,1.4719377454758986,-0.5827801145289645,2.0465116279069795,6.396289840637455,-2.2673184537209785,3.266936351067641,1.2464589235127415,6.600324939073923,1.1387559808612417,1.5654051460445115,1.797175866495507,3.5901972006868235,2.5380440566138187,5.359629812660051,0.6104227405247828,1.454366878210927,-3.175246041067597,-5.309330628803245,-0.9602465818383019,4.719987038937198,1.8049461507778242,7.570434662809128,1.4948139109212923,-4.306061609804567,-2.055055182037301,-0.82517158941929,6.400839454354676,0.6030752232759425,5.807372930660612,4.1062071745264035,-1.2097004279600596,3.541906169595445,6.559390351429646,3.6867544220485478,-4.740093289070051,5.072350206341733,2.9293073161468053,5.131401267269137,5.903892738437282,15.565062905623439,1.8388420010372983,2.4247663743773478,7.3564016510434715,3.0464006938421537,0.8874295602786528,10.44880785413745
2007.0,3.0,-0.33774655498513917,3.618438032313023,2.922928443402723,-2.6071236004947913,1.8813692187091688,-9.642997815733871,0.9693466969053981,0.8347416397808138,1.1289880244994968,2.0235124327249823,-6.85173866889697,1.2941356294899842,1.1650670868547952,4.6236989591673385,-0.11937162775151602,1.0568426080726119,2.0769388172703103,2.531190635108065,1.4875595553202765,4.107836216025416,-0.11378635474033955,0.34168564920274647,-3.3310115950342096,-7.426376440460948,-1.9847267520483578,2.4290422026150855,1.1221513668495775,4.904229982221329,0.3290805994329573,-7.217911112761296,-2.558298453916452,-1.6715792739683426,3.499999999999999,0.9408602150537639,4.826835338034012,4.474552544745519,-1.6338932523075125,5.354905485645809,3.2318746723409566,1.929047691759552,-4.730276323072344,4.5581829495955155,2.870226124722647,4.26691342792514,4.94011976047904,11.710769445316052,2.269196365519511,1.2378171649463419,5.604831100207595,3.9458122782496523,0.01769598301186536,9.849828116518895
2007.0,4.0,-2.580645161290319,2.2217702984391705,1.0894338590573502,-9.142110340106417,0.5125550090603057,-14.486253919638296,-1.6805811558061285,-0.7364598782795467,-2.871545593662794,0.33888139151296914,-10.589143794845402,-1.1673931559697441,-2.4516250234829977,1.0370542996970467,-0.9726791589186059,-1.0555191126483452,1.0973306793242514,1.5937069009551903,1.011005212995638,2.0813417919527333,0.5243001732470163,-1.879204720562258,-3.6344799005387527,-9.149135596750673,-3.9436394842932967,1.2385033444815927,-0.8118880086601277,5.035020483679136,-0.2837310634848266,-11.989662146977308,-3.1527819940153563,-2.0194552529182874,0.7762346326522025,0.1892278580329649,2.1947873799725617,3.0768468513104987,-2.527428341662362,4.553273841522416,1.2798582686785993,1.1406652198051739,-5.468382573004401,1.316522355562304,3.0376557323503293,2.008093070308548,3.7501362694865343,5.454181539180046,-0.7339703642154842,-3.3236644911771815,2.653755174452989,3.1790355493502247,-0.9595401282334803,3.39712259929786
2008.0,1.0,-5.415516166384607,0.39762432051539764,-1.6171053813673497,-13.320608298391637,-1.3546478434629083,-21.626664715351964,-3.045630261208861,-3.9552577215700073,-2.213666987487962,-1.8081737740818602,-16.340442107313265,-3.208903084140137,-4.268997733684852,-0.023086690522914417,-4.619336758524048,-1.9293365686216435,0.11619682732140536,0.015166068449522842,-0.2824563238832621,0.4339233545282778,-1.106708566744094,-7.230883444691905,-3.764272867957673,-10.525486074619023,-6.402089186087911,-2.1132842265684513,-3.589217697040724,3.4058254963427395,-1.9793502895996005,-17.49158694747987,-5.435156518747856,-4.4026377036462465,-0.11184292282838748,-0.2307763315794332,0.8083952600923949,3.024667188723574,-4.458342896488415,1.2562156503532989,-3.192343132300927,-0.2904065691968819,-6.082086286864446,1.6979040709391398,2.700827822226335,0.24992502249325202,1.7708612825328744,1.469970600587992,0.9453292353543825,-5.255345609178811,-1.9297929792979347,-0.35091394752004185,-1.4650721503905482,3.038155965492558
2008.0,2.0,-7.824844886845512,-1.8197185899666866,-1.1835106382978668,-16.757944341845505,-2.975427076386401,-27.121819612545433,-3.1652438142092314,-4.475481700479152,-4.981768459434825,-6.6231752625574085,-22.175787291454142,-5.994942232359784,-3.9917925760119393,-4.839016955610588,-5.279591257451035,-3.856147395771821,-0.660781841109711,-0.9392736953136795,-0.8873436770276623,-0.9849906191369615,-2.3634881825590996,-11.691551550806125,-6.625674488643495,-12.381513415091296,-8.350955591908393,-1.2170594605744858,-3.609560191987464,-0.12167008196721167,-3.586814948401962,-23.90292681050728,-7.33497388075811,-6.539657853810262,-2.592866535174228,-2.04548574566421,0.7448137965508526,2.279436674248661,-5.169525789868878,2.157132282965006,-5.43751292886905,-2.58864368956112,-7.900657285279456,-0.9396440290344966,2.1356088560885587,-2.2675624938247085,0.691526145007704,-3.655016627972653,-2.338071207000329,-8.55305466237942,-3.772906934962271,1.3519200420831106,-3.1006729119936716,0.0
2008.0,3.0,-8.96480050607745,-3.1732589419149173,-1.4065639651707869,-21.06685771973817,-3.231597845601428,-27.966236030752157,-4.321993986160907,-6.607414931437288,-7.561581920903951,-5.2782034657550305,-24.491487377836098,-6.961420451687543,-7.443243498371648,-6.665391237803717,-6.707142174204035,-3.639586410635153,-2.009622130901068,-2.5738607911867732,-0.6624589223306088,-2.7421063784700146,-2.0960539506060303,-11.797200151343173,-6.692379418496225,-12.088520055325032,-8.115894980318956,-3.9645062529189015,-5.436057880328512,-0.6107504876411042,-3.5121360448100014,-26.819800712313413,-8.121849660311199,-7.091862895909751,-3.348610594987401,-2.0570274117268883,-2.3789504921113815,1.9524333636407198,-5.711621401095705,-0.4239917269906893,-6.963405526512323,-2.7713971836612323,-10.462102252413299,-2.757526161781482,1.8815107154329744,-3.6781382506656053,0.48607808950176334,-7.131265214406099,-4.120057082355102,-9.582419367942158,-6.851322373123665,-2.4255275134464345,-3.693382873319189,-1.7458905688967987
2008.0,4.0,-10.062545989698306,-4.51109121655227,1.1498399242458326,-22.80557553340868,-4.301019882558975,-26.913401270626363,-5.021320394059706,-6.692771394713796,-8.07692307692308,-5.110885289019058,-26.486253058874333,-10.884112339044915,-3.0524795377948846,-9.483719678622222,-7.848235350763162,-4.514223722275784,-0.7875605815831999,-2.066468902408359,-2.116457279883231,-2.949814838462524,-6.753140732005993,-15.191327996322823,-6.020728508149486,-12.27145067919986,-9.333056305838358,-4.103649408971243,-4.911201508086123,-5.425893306492199,-2.962247853259495,-31.61680214495467,-8.521404262941072,-8.208569953536403,-3.6264468315430127,-3.8511147963884342,-4.190902311707684,2.4658719477023627,-6.8242088514349595,-3.167257956707284,-9.222788551437096,-4.3964269674135315,-11.429217548620525,-5.302613823779306,-0.1222715333755918,-4.81975504537115,-1.3817379426289773,-9.306592433253199,-1.720610119047614,-10.784681418510646,-9.699719161806005,-1.2699073592172363,-4.0762568086436275,-0.006657567990425969
2009.0,1.0,-8.357660796685188,-3.023010979094601,3.364989498675909,-21.984765892928046,-2.9674839524360808,-22.902758974837774,-2.034580414368772,-5.875563949218349,-5.254030746156734,-7.932489451476791,-24.26182438986537,-8.069089971642164,-6.25664315392791,-8.251549089789476,-8.221928407031987,-3.5121597972361482,-1.8973608517939098,-0.9805903760614626,-1.2326898866974374,-2.040467125807422,-2.6296398636824074,-10.787451984635075,-3.915859011691073,-6.319375110119234,-6.273515113083916,-6.404068711401735,-2.806057843286238,-3.356806770455046,-2.2042955503031507,-30.214014023188675,-4.819934521644232,-6.715358084804213,-7.273782864725882,-3.793486306439669,-1.3498032574587875,0.3800475059382477,-5.78944207555101,-0.7547169811320649,-8.428260001842238,-4.715275685447418,-6.336190831159148,-3.7899430270002505,-0.5223578151033443,-4.302951735141601,-0.9807540205642044,-10.812531839021899,-4.853070074272274,-9.044332472371591,-8.359337714306687,-3.1167875538736354,-2.1138429844596707,-5.380898802038517
2009.0,2.0,-7.084745762711862,-2.9371550108877353,-3.413627596106407,-22.5758329189458,-2.7282821339819154,-16.093372409892545,-1.5278867346557492,-6.099252934898616,-1.9187413057034586,-1.3972868824211222,-19.56025369978858,-8.919717269754205,-12.133281523217404,-7.007007007007007,-8.10108880231745,-2.0698974264480094,-1.4572966385701251,-2.0332623466179855,-1.4764397905759126,-1.485724129021152,-2.170283806343897,-7.804528397352106,-2.607176454777581,-6.191553083552364,-5.032651284283849,-5.429391803706607,-3.241705197906608,-3.8308649099185703,-0.07793827288787576,-27.711513191145258,-4.565784569511733,-6.531325401447703,-5.256275047458345,-3.9801924694011075,-3.9297409943435486,2.4462950695561596,-4.105250334998178,0.17596522099161754,-10.60345635801119,-3.8283357939215037,-8.861002011686942,-4.040150564617321,0.045160998961294455,-4.387605519890818,-0.7237571979502375,-12.397017161092839,-0.1801460130842872,-5.621483825597759,-10.07468259895445,-1.328696735350586,-2.9911038489469877,-2.9807852965747754
2009.0,3.0,-5.246438675733357,-4.059268405618158,-2.826086956521743,-17.666474131529,-2.353564802544393,-8.846344281234533,-0.10223400227188134,-4.943172548806339,-5.124193232935663,-3.0801779658380366,-14.584953121426944,-5.557657998594367,-6.012238653748084,-8.391751732054278,-5.667435306174738,-3.1822919860199876,0.1841149695698794,-0.15419407894737425,-1.2759924385633308,-1.276799721108584,-4.561109559713307,-6.833390528483188,-1.8396547808312564,-5.582127123977347,-5.533719030163848,-1.593991462689787,-2.5279156327543353,-3.519722025609677,1.3597615187490164,-26.00754634439766,-5.023375632096175,-5.625132668223307,-5.455399863294605,-3.801978341381095,-2.8169014084507054,1.2344520065712252,-2.5652120163184606,0.5452279572125781,-9.54276907269457,-3.09691335832777,-3.7234839031694578,-2.5042076809302785,-1.2251700373857028,-3.107084357084368,-1.1672537988327456,-10.857949390059483,1.1090839254849252,-3.6389774922503233,-9.538426121321407,-1.7808872634759028,-3.3435906857116624,-3.7885137626982113
2009.0,4.0,-2.4391491102474996,1.0781811552685,-4.074536376604844,-12.62644188110027,1.663168093008237,-1.9427104602998564,2.1209071909590596,-4.32909994478189,-4.521853102787719,1.3008693461005403,-9.21774035637361,-3.088912907446373,-10.165872069924527,-7.657351567145162,-5.230158315481473,0.397651959856085,-0.6971300630979058,0.38504979977410414,-0.0585823081429481,0.0482456140350937,-0.5544747081711996,-4.024208482001715,-0.828261565917724,-3.2862929570103234,-1.8470140703056974,-4.0639466035095335,-0.8295075125208698,-1.144111484351614,1.942611791810665,-16.417724670151852,-0.871310392089677,-4.486458423466287,-3.875232211517691,-1.3175546186278266,-1.9873391448733981,1.6371909743397333,-0.018974131933464762,2.2938459087771426,-7.481976145386883,-0.751644221735059,-2.7319613950875876,-0.9658011399619928,0.5214237134436532,-1.8650690283928024,0.7618134356187621,-7.99790722009069,-2.8674174316267638,1.938437105890049,-5.992822966507178,-2.4565102793885063,-2.6343960902955534,-5.582742434834708
2010.0,1.0,-2.9234958639469752,-4.507857733664185,-5.172489950969557,-11.281291934662914,-3.52998590174601,1.7014834998486237,0.9965766451122118,-4.3863560361163625,-5.847143210487259,7.889223517087849,-5.681352459016381,-7.588334268087493,-8.436839663969492,-12.41662821427073,-3.857645928929671,-1.2383513665645067,0.18003189136361006,-2.858601327207756,-0.6107599978756204,-0.5371179039301266,-3.3486260227971494,-4.498564764980266,-2.1033110186357904,-8.839571186759448,-4.880248973884814,-2.7612974771278016,-3.137214028870698,-2.989805254215146,-0.04203225975937188,-13.153401628578933,-6.267915153831456,-3.488473249238804,-1.203041144901609,-1.2310059626851328,-6.174896496011304,5.04495977283483,0.6119716963090507,0.2916818584301277,-8.493159871244629,0.2635046113306983,-7.948666931953835,-4.299691040164776,0.1629622923362517,-3.1000885739592645,0.8147398690026099,-8.000142795944603,-0.40242424242424846,-1.294166938224478,-6.221456614053361,0.2929528562903445,-5.568010248432991,-1.5668718522663743
2010.0,2.0,-1.9752957731797531,-5.238169770960501,2.052758684748289,-7.479867595474525,-0.5707452302005824,2.4021079723022343,-0.9142640364188258,-3.0232425981701385,-8.431554751308266,-0.9468433260254878,-4.9989486963835255,-3.7933630624891315,-1.802100608070768,-11.758880516684608,-2.543478260869569,-0.9407927747114903,0.8141392281135738,0.5486258475234213,-1.0149856520352836,-0.559538380835811,-5.181076981418281,-2.716546236165736,-0.938319304539806,-4.814959603857172,-2.874300907673963,-2.8484681203422557,-1.3023158115843187,-2.1467382246074864,0.5199937600748791,-8.201076697196385,-4.193516891232183,-2.287698059462353,-4.844383098089851,-0.3502967792157239,-4.52949075508729,0.8914137915107879,-1.530741869918697,-0.30481504443066926,-4.177445291197647,-0.7093324863691723,-2.9377759091864637,-4.644351464435145,-1.087888773529543,-1.8873909595559044,0.6811409110259691,-4.587019552449623,-3.158244680851067,-0.5308992688492462,-4.106801760651104,-1.578033769922676,-3.6635006784260447,-3.258361175214404
2010.0,3.0,-3.1220534311157717,-3.131703131703133,3.5234899328859073,-10.277610743635995,-3.8977254220726376,-1.3157100609572134,-2.7517719743774367,-3.781464530892456,-4.586683158111732,5.893871785817474,-5.616834439922886,-9.347987864216604,-6.087569855135369,-11.335362033473558,-4.720517138356238,-0.1076630778974135,-2.629026494461166,-2.198085040667138,-0.7712355725759208,0.4678878834694338,-0.6437140349166064,-4.733182927390764,-0.8329477093937913,-3.672598813570613,-2.8237494156147696,-3.0639139029211577,-2.5192256695836646,-3.5014005602240896,-1.4189154326402145,-5.217648363018256,-0.21598272138229285,-2.4246513720197997,-4.581808323166606,-0.9259259259259149,-5.755395683453234,1.1823071216617131,-3.6604707225781783,-0.578422765067399,-7.617492545790158,-1.828492686029265,-3.514956711078839,-6.868591755597403,-0.8846732637147147,-3.6663320830471755,0.1649199340320276,-5.198673000075395,-4.587112398499452,-2.4476665578814862,-4.050557746956784,2.2934542118612056,-2.969826562128772,-4.192075826741481
2010.0,4.0,-4.014885476177995,-9.383695764196643,2.3096942094990234,-12.836396872143801,-6.909148665819559,-4.670395049976215,-1.4098385507466182,-3.705413828927616,-0.728616684266101,-0.12126488604209643,-6.654084658937706,-10.014087814040854,-2.15600641273701,-12.468380628248179,-4.14047855331348,-1.5654470011316541,-0.6046630796822992,-3.4879558124073,-0.23446658851113597,-1.3721450177546024,-1.6678078841827235,-2.541176470588238,-1.0243632336655588,-2.4251840843072374,-3.7308554351886487,-3.0634573304157438,-5.9550739123573,-5.722840897621367,-3.616004930915811,-6.79821295606851,-3.510937731470044,-2.2557412691941923,-5.833707865168535,-0.7671020051463866,-3.4305680554820217,3.7108834117972824,-3.9853238866396827,-0.1764858551777853,-8.661615254785087,-2.2351951193857156,-3.9846703065938702,-4.343192112976289,-3.0446549391069015,-4.013377926421406,-2.146558105107314,-5.546498843689577,-2.14341387373344,-4.660007331378306,-6.608135046867715,1.367271941201903,-2.0651082747741256,-2.08729990832805
2011.0,1.0,-5.208002540489046,-6.707449112169764,4.774548164710266,-12.115996453345847,0.4271822831768821,-6.864729697547036,-4.466706839409455,-3.567473039930052,-4.770661482687969,-3.9080041264639833,-9.673564716745425,-7.889785761971233,-11.015422717550374,-13.539920494276538,-5.8105333259337355,-1.9631435627889267,-3.1423290203327197,-3.126642143983193,-1.6992625841615787,-2.643017078631958,-2.7550770736481507,-5.0908749354247895,-2.8600471284017916,-3.211608555119997,-6.240220019915594,-2.092718252836868,-5.111099155323613,-6.436727407457313,-0.630749014454659,-9.671077504725902,-3.939857288481137,-5.002704164413194,-7.066226064913307,-2.5608568646543426,-6.161545498573974,1.3741214633267178,-6.595704238737898,-4.076863152427952,-9.083580667619369,-3.8738501971090695,-2.4910839727655967,-7.952649986548292,-2.0111176390834804,-3.9950532315302607,-2.3082611451510697,-7.252337899189,-0.9492746568006956,-3.815497806914118,-8.368576188645394,0.10818412938821259,-4.433139534883724,-0.689312109152927
2011.0,2.0,-5.4870267971076245,-5.57176677861587,1.1104032037862916,-12.965237357825599,-5.280997157227202,-8.222129136496923,-3.740571997396535,-2.6838558452973995,-7.3866367569299705,7.7818765036086575,-8.034083992696278,-11.14254755598362,-4.407791038054484,-13.130672391919585,-7.394601829132273,-1.1460048119539081,-2.484027600306677,-4.406238739898081,-2.179631717399475,-2.4485669069808305,-1.7747337899315159,-6.210041368935694,-2.1080001857268846,-4.976384420562674,-7.50460187851041,-2.4376385021876357,-6.831604150039891,-2.643501958780443,-2.648595520148986,-12.566641279512577,-4.076433121019108,-5.798487747107584,-5.956670254082644,-2.441167854701689,-5.842575060860148,3.946163706280903,-4.786170418628644,-1.0675234492408159,-11.382291780671999,-2.1272058431518794,-4.185391737506086,-6.439227731461157,-1.0770354143848182,-4.736501778208869,-2.0190274841437597,-7.9749103942652315,-2.089156981021034,-4.592911653167285,-9.790845710821467,-2.7898027898028044,-4.667314230208846,-0.37027806458504664
